,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
3790,58.22,53.04,58.35,66.64,66.6,0.4,1.0,0.0,0.9,0.31,0.0,1,0
3791,58.13,53.04,58.28,66.64,66.65,0.41,1.0,0.0,0.9,0.3,0.0,1,0
3792,58.0,53.04,58.21,66.47,66.6,0.41,1.0,0.0,0.9,0.3,0.0,1,0
3793,57.87,53.04,58.3,66.42,66.51,0.42,1.0,0.0,0.9,0.3,0.0,1,0
3794,57.8,53.04,58.2,66.17,66.51,0.41,1.0,0.0,0.9,0.29,0.0,1,0
3795,57.76,53.04,58.29,66.57,66.75,0.39,1.0,0.0,0.9,0.29,0.0,1,0
3796,57.7,53.04,58.27,66.93,67.0,0.38,1.0,0.0,0.9,0.28,0.0,1,0
3797,57.67,53.04,58.39,67.33,67.2,0.37,1.0,0.0,0.9,0.28,0.0,1,0
3798,57.64,53.04,58.19,67.3,67.08,0.41,1.0,0.0,0.9,0.28,0.0,1,0
3799,57.7,53.04,58.18,66.47,67.0,0.39,1.0,0.0,0.9,0.28,0.0,1,0
3800,57.76,53.04,57.99,67.14,67.19,0.38,1.0,0.0,0.9,0.29,0.0,1,0
3801,57.81,53.04,58.13,67.35,67.25,0.39,1.0,0.0,0.9,0.3,0.0,1,0
3802,57.89,53.04,57.94,67.17,67.23,0.39,1.0,0.0,0.9,0.3,0.0,1,0
3803,57.98,53.04,57.91,66.78,66.9,0.43,1.0,0.0,0.9,0.31,0.0,1,0
3804,58.13,53.04,57.66,65.99,66.69,0.42,1.0,0.0,0.9,0.32,0.0,1,0
3805,58.23,53.04,57.76,66.09,66.58,0.42,1.0,0.0,0.9,0.32,0.0,1,0
3806,58.26,53.04,58.04,66.24,66.55,0.43,1.0,0.0,0.9,0.31,0.0,1,0
3807,58.24,53.04,58.18,65.69,66.28,0.44,1.0,0.0,0.9,0.31,0.0,1,0
3808,58.18,53.04,58.16,65.82,66.44,0.41,1.0,0.0,0.9,0.3,0.0,1,0
3809,58.08,53.04,58.46,66.35,66.45,0.42,1.0,0.0,0.9,0.29,0.0,1,0
3810,58.0,53.04,58.32,66.16,66.65,0.4,1.0,0.0,0.9,0.28,0.0,1,0
3811,57.94,53.04,58.53,66.62,66.72,0.41,1.0,0.0,0.9,0.27,0.0,1,0
3812,57.96,53.04,58.58,66.28,66.58,0.43,1.0,0.0,0.9,0.27,0.0,1,0
3813,58.1,53.04,58.7,65.39,66.14,0.46,1.0,0.0,0.9,0.28,0.0,1,0
3814,58.31,53.04,58.66,65.35,66.24,0.42,1.0,0.0,0.9,0.27,0.0,1,0
3815,58.43,53.04,58.9,66.5,66.5,0.4,1.0,0.0,0.9,0.27,0.0,1,0
3816,58.52,53.04,58.98,66.31,66.63,0.4,1.0,0.0,0.9,0.27,0.0,1,0
3817,58.62,53.04,59.15,66.67,66.69,0.4,1.0,0.0,0.9,0.27,0.0,1,0
3818,58.71,53.04,59.19,66.36,66.7,0.4,1.0,0.0,0.9,0.28,0.0,1,0
3819,58.81,53.04,59.14,66.57,66.63,0.41,1.0,0.0,0.9,0.27,0.0,1,0
3820,58.93,53.04,59.27,66.15,66.58,0.4,1.0,0.0,0.9,0.28,0.0,1,0
3821,59.03,53.04,59.3,66.24,66.53,0.42,1.0,0.0,0.9,0.28,0.0,1,0
3822,59.14,53.04,59.21,66.06,66.42,0.43,1.0,0.0,0.9,0.28,0.0,1,0
3823,59.2,53.04,59.44,65.9,66.4,0.42,1.0,0.0,0.9,0.28,0.0,1,0
3824,59.21,53.04,59.51,66.06,66.48,0.41,1.0,0.0,0.9,0.27,0.0,1,0
3825,59.16,53.04,59.73,66.24,66.6,0.4,1.0,0.0,0.9,0.27,0.0,1,0
3826,59.06,53.04,59.61,66.66,66.86,0.38,1.0,0.0,0.9,0.26,0.0,1,0
3827,58.97,53.04,59.94,66.99,66.91,0.39,1.0,0.0,0.9,0.26,0.0,1,0
3828,58.96,53.04,59.74,66.54,66.81,0.4,1.0,0.0,0.9,0.26,0.0,1,0
3829,59.04,53.04,59.83,66.38,66.64,0.42,1.0,0.0,0.9,0.26,0.0,1,0
3830,59.18,53.04,59.96,65.9,66.37,0.43,1.0,0.0,0.9,0.26,0.0,1,0
3831,59.34,53.04,59.93,65.34,66.15,0.44,1.0,0.0,0.9,0.27,0.0,1,0
3832,59.5,53.04,59.98,65.32,65.98,0.44,1.0,0.0,0.9,0.26,0.0,1,0
3833,59.62,53.04,60.28,65.5,66.2,0.41,1.0,0.0,0.9,0.25,0.0,1,0
3834,59.68,53.04,60.35,66.39,66.31,0.43,1.0,0.0,0.9,0.25,0.0,1,0
3835,59.77,53.04,60.56,65.52,66.3,0.41,1.0,0.0,0.9,0.25,0.0,1,0
3836,59.83,53.04,60.57,66.15,66.38,0.41,1.0,0.0,0.9,0.24,0.0,1,0
3837,59.93,53.04,60.85,65.91,66.31,0.42,1.0,0.0,0.9,0.24,0.0,1,0
3838,60.17,53.04,60.9,65.88,66.35,0.41,1.0,0.0,0.9,0.24,0.0,1,0
3839,60.42,53.04,61.09,65.9,66.31,0.42,1.0,0.0,0.9,0.25,0.0,1,0
3840,60.67,53.04,61.16,66.07,66.41,0.4,1.0,0.0,0.9,0.25,0.0,1,0
3841,60.86,53.04,61.24,66.04,66.38,0.41,1.0,0.0,0.9,0.26,0.0,1,0
3842,61.05,53.04,61.2,65.64,66.3,0.42,1.0,0.0,0.9,0.27,0.0,1,0
3843,61.23,53.04,61.24,65.85,66.2,0.43,1.0,0.0,0.9,0.28,0.0,1,0
3844,61.4,53.04,61.23,65.53,66.25,0.41,1.0,0.0,0.9,0.28,0.0,1,0
3845,61.5,53.04,61.41,66.16,66.47,0.4,1.0,0.0,0.9,0.28,0.0,1,0
3846,61.56,53.04,61.38,66.65,66.74,0.39,1.0,0.0,0.9,0.29,0.0,1,0
3847,61.58,53.04,61.45,66.55,66.59,0.42,1.0,0.0,0.9,0.29,0.0,1,0
3848,61.58,53.04,61.36,65.51,66.24,0.44,1.0,0.0,0.9,0.29,0.0,1,0
3849,61.54,53.04,61.34,65.52,66.07,0.44,1.0,0.0,0.9,0.29,0.0,1,0
3850,61.48,53.04,61.26,65.02,65.92,0.45,1.0,0.0,0.9,0.28,0.0,1,0
3851,61.39,53.04,61.52,65.55,66.26,0.4,1.0,0.0,0.9,0.27,0.0,1,0
3852,61.25,53.04,61.85,66.49,66.6,0.4,1.0,0.0,0.9,0.26,0.0,1,0
3853,61.14,53.04,61.77,66.76,66.72,0.4,1.0,0.0,0.9,0.25,0.0,1,0
3854,61.07,53.04,61.71,66.14,66.56,0.42,1.0,0.0,0.9,0.25,0.0,1,0
3855,61.06,53.04,61.75,65.97,66.41,0.43,1.0,0.0,0.9,0.24,0.0,1,0
3856,61.06,53.04,62.08,65.71,66.4,0.41,1.0,0.0,0.9,0.23,0.0,1,0
3857,61.09,53.04,61.98,66.13,66.44,0.42,1.0,0.0,0.9,0.23,0.0,1,0
3858,61.19,53.04,61.95,65.77,66.33,0.42,1.0,0.0,0.9,0.22,0.0,1,0
3859,61.34,53.04,62.32,65.68,66.19,0.43,1.0,0.0,0.9,0.22,0.0,1,0
3860,61.5,53.04,62.45,65.47,66.17,0.43,1.0,0.0,0.9,0.22,0.0,1,0
3861,61.65,53.04,62.67,65.42,65.92,0.45,1.0,0.0,0.9,0.22,0.0,1,0
3862,61.8,53.04,62.67,64.92,65.8,0.45,1.0,0.0,0.9,0.22,0.0,1,0
3863,61.91,53.04,63.02,65.25,65.76,0.45,1.0,0.0,0.9,0.21,0.0,1,0
3864,62.03,53.04,63.21,64.7,65.51,0.47,1.0,0.0,0.9,0.22,0.0,1,0
3865,62.13,53.04,63.1,64.62,65.31,0.47,1.0,0.0,0.9,0.21,0.0,1,0
3866,62.26,53.04,63.49,64.23,65.16,0.47,1.0,0.0,0.9,0.2,0.0,1,0
3867,62.38,53.04,63.86,64.02,64.85,0.5,1.0,0.0,0.9,0.2,0.0,1,0
3868,62.54,53.04,64.04,63.64,64.73,0.49,1.0,0.0,0.9,0.19,0.0,1,0
3869,62.67,53.04,64.01,64.03,64.99,0.45,1.0,0.0,0.9,0.19,0.0,1,0
3870,62.77,53.04,64.32,64.99,65.31,0.44,1.0,0.0,0.9,0.18,0.0,1,0
3871,62.93,53.04,64.5,64.43,64.93,0.49,1.0,0.0,0.9,0.18,0.0,1,0
3872,63.14,53.04,64.45,63.6,64.75,0.48,1.0,0.0,0.9,0.18,0.0,1,0
3873,63.29,53.04,64.67,64.06,64.82,0.48,1.0,0.0,0.9,0.19,0.0,1,0
3874,63.4,53.04,64.74,63.98,64.74,0.48,1.0,0.0,0.9,0.18,0.0,1,0
3875,63.5,53.04,64.86,63.98,64.84,0.47,1.0,0.0,0.9,0.18,0.0,1,0
3876,63.57,53.04,65.14,64.05,64.7,0.49,1.0,0.0,0.9,0.18,0.0,1,0
3877,63.65,53.04,65.28,63.68,64.67,0.48,1.0,0.0,0.9,0.17,0.0,1,0
3878,63.74,53.04,65.29,63.97,64.62,0.49,1.0,0.0,0.9,0.18,0.0,1,0
3879,63.85,53.04,65.2,63.58,64.58,0.49,1.0,0.0,0.9,0.17,0.0,1,0
3880,63.93,53.04,65.4,63.83,64.6,0.48,1.0,0.0,0.9,0.17,0.0,1,0
3881,64.01,53.04,65.57,63.75,64.47,0.49,1.0,0.0,0.9,0.18,0.0,1,0
3882,64.06,53.04,65.36,63.4,64.49,0.48,1.0,0.0,0.9,0.17,0.0,1,0
3883,64.11,53.04,65.55,63.86,64.59,0.48,1.0,0.0,0.9,0.16,0.0,1,0
3884,64.17,53.04,65.72,63.92,64.5,0.49,1.0,0.0,0.9,0.16,0.0,1,0
3885,64.26,53.04,65.93,63.24,64.27,0.5,1.0,0.0,0.9,0.15,0.0,1,0
3886,64.33,53.04,66.01,63.29,64.07,0.5,1.0,0.0,0.9,0.15,0.0,1,0
3887,64.36,53.04,66.04,62.71,64.02,0.5,1.0,0.0,0.9,0.15,0.0,1,0
3888,64.38,53.04,66.03,63.69,64.31,0.49,1.0,0.0,0.9,0.15,0.0,1,0
3889,64.44,53.04,66.27,63.32,64.14,0.5,1.0,0.0,0.9,0.14,0.0,1,0
3890,64.5,53.04,66.15,63.24,64.29,0.49,1.0,0.0,0.9,0.13,0.0,1,0
3891,64.59,53.04,66.63,63.7,64.39,0.49,1.0,0.0,0.9,0.12,0.0,1,0
3892,64.69,53.04,66.68,63.94,64.58,0.47,1.0,0.0,0.9,0.12,0.0,1,0
3893,64.79,53.04,67.0,63.64,64.26,0.5,1.0,0.0,0.9,0.12,0.0,1,0
3894,64.85,53.04,67.04,62.95,64.06,0.5,1.0,0.0,0.9,0.11,0.0,1,0
3895,64.91,53.04,67.11,63.25,64.27,0.49,1.0,0.0,0.9,0.1,0.0,1,0
3896,64.94,53.04,67.14,63.75,64.17,0.5,1.0,0.0,0.9,0.1,0.0,1,0
3897,64.96,53.04,67.53,62.76,63.86,0.5,1.0,0.0,0.9,0.09,0.0,1,0
3898,64.94,53.04,67.64,62.56,63.88,0.5,1.0,0.0,0.9,0.08,0.0,1,0
3899,64.93,53.04,67.66,63.28,63.99,0.5,1.0,0.0,0.9,0.07,0.0,1,0
3900,64.92,53.04,67.85,62.79,63.67,0.5,1.0,0.0,0.9,0.06,0.0,1,0
3901,64.87,53.04,68.01,62.22,63.43,0.5,1.0,0.0,0.9,0.05,0.0,1,0
3902,64.82,53.04,68.01,62.32,63.51,0.5,1.0,0.0,0.9,0.04,0.0,1,0
3903,64.78,53.04,68.26,62.72,63.56,0.5,1.0,0.0,0.9,0.03,0.0,1,0
3904,64.74,53.04,68.4,62.63,63.48,0.5,1.0,0.0,0.9,0.01,0.0,1,0
3905,64.7,53.04,68.77,62.33,63.42,0.5,1.0,0.0,0.9,0.0,0.0,1,0
3906,64.66,53.04,69.35,62.65,63.45,0.5,1.0,0.0,0.9,0.0,0.0,1,0
3907,64.63,53.04,69.84,62.33,63.48,0.5,1.0,0.0,0.9,0.0,0.0,1,0
3908,64.61,53.04,70.26,62.76,63.35,0.5,1.0,0.0,0.9,0.0,0.0,1,0
3909,64.58,53.04,70.85,62.14,63.23,0.5,1.0,0.0,0.9,0.0,0.0,1,0
3910,64.52,53.04,71.65,62.25,63.11,0.5,1.0,0.0,0.9,0.0,0.0,1,0
3911,64.47,53.04,72.2,62.0,63.11,0.5,1.0,0.0,0.9,0.0,0.0,1,0
3912,64.42,53.04,72.5,62.32,63.07,0.48,1.0,0.0,0.9,0.0,0.0,1,0
3913,64.36,53.04,72.5,62.05,63.11,0.47,1.0,0.0,0.9,0.0,0.0,1,0
3914,64.3,53.04,72.5,62.42,63.04,0.46,1.0,0.0,0.9,0.0,0.0,1,0
3915,64.24,53.04,72.5,61.84,62.88,0.45,1.0,0.0,0.9,0.0,0.0,1,0
3916,64.18,53.04,72.5,61.83,62.78,0.43,1.0,0.0,0.9,0.0,0.0,1,0
3917,64.1,53.04,72.5,61.67,62.66,0.42,1.0,0.0,0.9,0.0,0.0,1,0
3918,64.01,53.04,72.5,61.59,62.64,0.41,1.0,0.0,0.9,0.0,0.0,1,0
3919,63.95,53.04,72.5,61.66,62.71,0.4,1.0,0.0,0.9,0.0,0.0,1,0
3920,63.87,53.04,72.5,61.85,62.68,0.38,1.0,0.0,0.9,0.0,0.0,1,0
3921,63.81,53.04,72.5,61.5,62.77,0.37,1.0,0.0,0.9,0.0,0.0,1,0
3922,63.76,53.04,72.5,62.08,62.76,0.36,1.0,0.0,0.9,0.0,0.0,1,0
3923,63.73,53.04,72.5,61.75,62.67,0.35,1.0,0.0,0.9,0.0,0.0,1,0
3924,63.68,53.04,72.5,61.17,62.55,0.34,1.0,0.0,0.9,0.0,0.0,1,0
3925,63.64,53.04,72.5,61.8,62.65,0.33,1.0,0.0,0.9,0.0,0.0,1,0
3926,63.61,53.04,72.5,61.47,62.56,0.33,1.0,0.0,0.9,0.0,0.0,1,0
3927,63.58,53.04,72.5,61.49,62.68,0.31,1.0,0.0,0.9,0.0,0.0,1,0
3928,63.54,53.04,72.5,62.02,62.82,0.3,1.0,0.0,0.9,0.0,0.0,1,0
3929,63.53,53.04,72.5,61.83,62.8,0.3,1.0,0.0,0.9,0.0,0.0,1,0
3930,63.52,53.04,72.5,61.67,62.84,0.29,1.0,0.0,0.9,0.0,0.0,1,0
3931,63.49,53.04,72.5,61.9,62.89,0.28,1.0,0.0,0.9,0.0,0.0,1,0
3932,63.49,53.04,72.5,61.89,62.9,0.27,1.0,0.0,0.9,0.0,0.0,1,0
3933,63.48,53.04,72.5,61.81,62.9,0.26,1.0,0.0,0.9,0.0,0.0,1,0
3934,63.47,53.04,72.5,62.03,62.98,0.25,1.0,0.0,0.9,0.0,0.0,1,0
3935,63.47,53.04,72.5,61.93,62.87,0.25,1.0,0.0,0.9,0.0,0.0,1,0
3936,63.47,53.04,72.5,61.08,62.68,0.24,1.0,0.0,0.9,0.0,0.0,1,0
3937,63.46,53.04,72.5,61.33,62.66,0.24,1.0,0.0,0.9,0.0,0.0,1,0
3938,63.45,53.04,72.5,61.47,62.6,0.23,1.0,0.0,0.9,0.0,0.0,1,0
3939,63.43,53.04,72.5,60.96,62.42,0.22,1.0,0.0,0.9,0.0,0.0,1,0
3940,63.42,53.04,72.5,60.66,62.27,0.21,1.0,0.0,0.9,0.0,0.0,1,0
3941,63.39,53.04,72.5,60.97,62.35,0.21,1.0,0.0,0.9,0.0,0.0,1,0
3942,63.37,53.04,72.5,61.3,62.35,0.2,1.0,0.0,0.9,0.0,0.0,1,0
3943,63.36,53.04,72.5,60.8,62.29,0.2,1.0,0.0,0.9,0.0,0.0,1,0
3944,63.33,53.04,72.5,60.9,62.31,0.19,1.0,0.0,0.9,0.0,0.0,1,0
3945,63.32,53.04,72.5,60.81,62.29,0.19,1.0,0.0,0.9,0.0,0.0,1,0
3946,63.31,53.04,72.5,60.72,62.25,0.18,1.0,0.0,0.9,0.0,0.0,1,0
3947,63.3,53.04,72.5,60.74,62.22,0.18,1.0,0.0,0.9,0.0,0.0,1,0
3948,63.29,53.04,72.5,60.62,62.2,0.17,1.0,0.0,0.9,0.0,0.0,1,0
3949,63.28,53.04,72.5,60.31,62.18,0.17,1.0,0.0,0.9,0.0,0.0,1,0
3950,63.27,53.04,72.5,60.43,62.18,0.16,1.0,0.0,0.9,0.0,0.0,1,0
3951,63.26,53.04,72.5,60.31,62.2,0.16,1.0,0.0,0.9,0.0,0.0,1,0
3952,63.24,53.04,72.5,60.22,62.17,0.15,1.0,0.0,0.9,0.0,0.0,1,0
3953,63.24,53.04,72.5,60.15,62.12,0.15,1.0,0.0,0.9,0.0,0.0,1,0
3954,63.23,53.04,72.5,60.19,62.2,0.15,1.0,0.0,0.9,0.0,0.0,1,0
3955,63.22,53.04,72.5,60.31,62.32,0.14,1.0,0.0,0.9,0.0,0.0,1,0
3956,63.22,53.04,72.5,60.16,62.36,0.14,1.0,0.0,0.9,0.0,0.0,1,0
3957,63.21,53.04,72.5,60.01,62.3,0.14,1.0,0.0,0.9,0.0,0.0,1,0
3958,63.19,53.04,72.5,60.16,62.21,0.13,1.0,0.0,0.9,0.0,0.0,1,0
3959,63.18,53.04,72.5,60.09,62.25,0.13,1.0,0.0,0.9,0.0,0.0,1,0
3960,63.19,53.04,72.5,60.07,62.34,0.13,1.0,0.0,0.9,0.0,0.0,0,0
3961,63.19,72.5,72.5,59.9,62.3,0.11,1.0,0.0,0.9,0.0,0.0,0,0
3962,63.19,72.5,72.5,59.95,62.25,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3963,63.21,72.5,72.5,60.01,62.17,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3964,63.23,72.5,72.5,59.97,62.19,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3965,63.24,72.5,72.5,60.03,62.23,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3966,63.25,72.5,72.5,59.86,62.2,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3967,63.25,72.5,72.5,59.94,62.17,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3968,63.25,72.5,72.5,59.78,62.06,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3969,63.26,72.5,72.5,59.68,62.02,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3970,63.26,72.5,72.5,59.76,62.03,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3971,63.28,72.5,72.5,59.57,62.08,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3972,63.28,72.5,72.5,59.46,62.08,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3973,63.29,72.5,72.5,59.51,62.11,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3974,63.31,72.5,72.5,59.38,62.05,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3975,63.29,72.5,72.5,59.33,61.89,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3976,63.3,72.5,72.5,59.17,61.82,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3977,63.29,72.5,72.5,59.19,61.8,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3978,63.3,72.5,72.5,59.17,61.79,0.1,1.0,0.0,0.9,0.0,0.0,0,0
3979,63.29,72.5,72.5,59.14,61.77,0.1,0.99,0.01,0.89,0.0,0.0,0,0
3980,63.29,72.5,72.5,59.05,61.82,0.1,0.97,0.02,0.88,0.0,0.0,0,0
3981,63.29,72.5,72.5,58.99,61.91,0.1,0.96,0.04,0.86,0.0,0.0,0,0
3982,63.29,72.5,72.5,58.97,61.95,0.1,0.94,0.06,0.84,0.0,0.0,0,0
3983,63.29,72.5,72.5,58.97,62.12,0.1,0.93,0.07,0.83,0.0,0.0,0,0
3984,63.29,72.5,72.5,58.86,62.36,0.1,0.91,0.09,0.81,0.0,0.0,0,0
3985,63.28,72.5,72.5,58.78,62.62,0.1,0.89,0.11,0.8,0.0,0.0,0,0
3986,63.28,72.5,72.5,58.73,62.89,0.1,0.87,0.13,0.78,0.0,0.0,0,0
3987,63.27,72.5,72.5,58.72,63.23,0.1,0.86,0.14,0.76,0.0,0.0,0,0
3988,63.27,72.5,72.5,58.73,63.63,0.1,0.84,0.16,0.75,0.0,0.0,0,0
3989,63.26,72.5,72.5,58.67,64.03,0.1,0.82,0.18,0.73,0.0,0.0,0,0
3990,63.26,72.5,72.5,58.71,64.31,0.1,0.8,0.2,0.71,0.0,0.0,0,0
3991,63.26,72.5,72.5,58.73,64.93,0.1,0.79,0.21,0.7,0.0,0.0,0,0
3992,63.27,72.5,72.5,58.57,65.4,0.1,0.77,0.23,0.68,0.0,0.0,0,0
3993,63.28,72.5,72.5,58.56,65.75,0.1,0.75,0.25,0.67,0.0,0.0,0,0
3994,63.28,72.5,72.5,58.5,66.14,0.1,0.73,0.27,0.65,0.0,0.0,0,0
3995,63.29,72.5,72.5,58.52,66.37,0.1,0.72,0.28,0.63,0.0,0.0,0,0
3996,63.29,72.5,72.5,58.44,66.33,0.1,0.7,0.3,0.62,0.0,0.0,0,0
3997,63.31,72.5,72.5,58.41,66.37,0.1,0.69,0.31,0.61,0.0,0.0,0,0
3998,63.32,72.5,72.5,58.39,66.58,0.1,0.67,0.33,0.59,0.0,0.0,0,0
3999,63.34,72.5,72.5,58.38,66.77,0.1,0.65,0.35,0.57,0.0,0.0,0,0
4000,63.37,72.5,72.5,58.34,67.15,0.1,0.64,0.36,0.56,0.0,0.0,0,0
4001,63.4,72.5,72.5,58.42,67.68,0.1,0.62,0.38,0.55,0.0,0.0,0,0
4002,63.43,72.5,72.5,58.36,68.0,0.1,0.61,0.39,0.53,0.0,0.0,0,0
4003,63.46,72.5,72.5,58.37,68.42,0.1,0.6,0.4,0.52,0.0,0.0,0,0
4004,63.49,72.5,72.5,58.27,68.83,0.1,0.58,0.42,0.5,0.0,0.0,0,0
4005,63.53,72.5,72.5,58.2,69.2,0.1,0.57,0.43,0.49,0.0,0.0,0,0
4006,63.58,72.5,72.5,58.2,69.5,0.1,0.56,0.44,0.48,0.0,0.0,0,0
4007,63.62,72.5,72.5,58.2,69.1,0.1,0.54,0.46,0.47,0.0,0.0,0,0
4008,63.66,72.5,72.5,58.26,69.43,0.1,0.53,0.47,0.46,0.0,0.0,0,0
4009,63.72,72.5,72.5,58.19,69.5,0.1,0.51,0.49,0.44,0.0,0.0,0,0
4010,63.76,72.5,72.5,58.15,69.53,0.1,0.5,0.5,0.43,0.0,0.0,0,0
4011,63.81,72.5,72.5,58.25,69.52,0.1,0.49,0.51,0.42,0.0,0.0,0,0
4012,63.86,72.5,72.5,58.16,69.69,0.1,0.48,0.52,0.41,0.0,0.0,0,0
4013,63.91,72.5,72.5,58.14,69.96,0.1,0.46,0.54,0.39,0.0,0.0,0,0
4014,63.98,72.5,72.5,58.09,70.66,0.1,0.45,0.55,0.39,0.0,0.0,0,0
4015,64.04,72.5,72.5,58.11,71.19,0.1,0.44,0.56,0.37,0.0,0.0,0,0
4016,64.1,72.5,72.5,58.13,71.61,0.1,0.43,0.57,0.36,0.0,0.0,0,0
4017,64.16,72.5,72.5,58.15,72.19,0.1,0.42,0.58,0.35,0.0,0.0,0,0
4018,64.23,72.5,72.5,58.23,72.44,0.1,0.41,0.59,0.34,0.0,0.0,0,0
4019,64.3,72.5,72.5,58.11,72.7,0.1,0.4,0.6,0.34,0.0,0.0,0,0
4020,64.36,72.5,72.5,58.06,73.05,0.1,0.39,0.61,0.32,0.0,0.0,0,0
4021,64.44,72.5,72.5,58.11,73.24,0.1,0.38,0.62,0.31,0.0,0.0,0,0
4022,64.51,72.5,72.5,58.05,73.39,0.1,0.37,0.63,0.31,0.0,0.0,0,0
4023,64.58,72.5,72.5,58.04,73.61,0.1,0.36,0.64,0.3,0.0,0.0,0,0
4024,64.66,72.5,72.5,58.03,73.71,0.1,0.35,0.65,0.29,0.0,0.0,0,0
4025,64.73,72.5,72.5,58.0,73.79,0.1,0.34,0.66,0.28,0.0,0.0,0,0
4026,64.8,72.5,72.5,58.03,73.9,0.1,0.33,0.67,0.27,0.0,0.0,0,0
4027,64.87,72.5,72.5,57.94,73.97,0.1,0.32,0.68,0.26,0.0,0.0,0,0
4028,64.96,72.5,72.5,58.02,74.02,0.1,0.32,0.68,0.26,0.0,0.0,0,0
4029,65.04,72.5,72.5,58.05,74.07,0.1,0.31,0.69,0.25,0.0,0.0,0,0
4030,65.13,72.5,72.5,58.03,74.09,0.1,0.3,0.7,0.24,0.0,0.0,0,0
4031,65.2,72.5,72.5,58.02,74.15,0.1,0.29,0.71,0.23,0.0,0.0,0,0
4032,65.29,72.5,72.5,58.0,74.18,0.1,0.29,0.71,0.23,0.0,0.0,0,0
4033,65.37,72.5,72.5,58.01,74.24,0.1,0.28,0.72,0.22,0.0,0.0,0,0
4034,65.45,72.5,72.5,58.03,74.2,0.1,0.27,0.73,0.21,0.0,0.0,0,0
4035,65.53,72.5,72.5,57.98,74.27,0.1,0.26,0.74,0.21,0.0,0.0,0,0
4036,65.62,72.5,72.5,57.98,74.35,0.1,0.26,0.74,0.2,0.0,0.0,0,0
4037,65.69,72.5,72.5,57.91,74.35,0.1,0.25,0.75,0.19,0.0,0.0,0,0
4038,65.77,72.5,72.5,57.91,74.29,0.1,0.24,0.76,0.19,0.0,0.0,0,0
4039,65.84,72.5,72.5,57.88,74.22,0.1,0.24,0.76,0.18,0.0,0.0,0,0
4040,65.92,72.5,72.5,57.87,74.35,0.1,0.23,0.77,0.18,0.0,0.0,0,0
4041,65.99,72.5,72.5,57.85,74.41,0.1,0.22,0.78,0.17,0.0,0.0,0,0
4042,66.07,72.5,72.5,57.84,74.53,0.1,0.22,0.78,0.16,0.0,0.0,0,0
4043,66.14,72.5,72.5,57.78,74.34,0.1,0.21,0.79,0.16,0.0,0.0,0,0
4044,66.22,72.5,72.5,57.74,74.43,0.1,0.2,0.8,0.15,0.0,0.0,0,0
4045,66.29,72.5,72.5,57.72,74.49,0.1,0.2,0.8,0.15,0.0,0.0,0,0
4046,66.36,72.5,72.5,57.7,74.52,0.1,0.19,0.81,0.14,0.0,0.0,0,0
4047,66.43,72.5,72.5,57.71,74.44,0.1,0.18,0.82,0.13,0.0,0.0,0,0
4048,66.5,72.5,72.5,57.75,74.34,0.1,0.18,0.82,0.13,0.0,0.0,0,0
4049,66.57,72.5,72.5,57.66,74.32,0.1,0.17,0.83,0.12,0.0,0.0,0,0
4050,66.64,72.5,72.5,57.6,74.04,0.1,0.17,0.83,0.12,0.0,0.0,0,0
4051,66.71,72.5,72.5,57.56,74.14,0.1,0.16,0.84,0.11,0.0,0.0,0,0
4052,66.76,72.5,72.5,57.53,74.27,0.1,0.16,0.84,0.11,0.0,0.0,0,0
4053,66.83,72.5,72.5,57.52,74.31,0.1,0.15,0.85,0.1,0.0,0.0,0,0
4054,66.9,72.5,72.5,57.5,74.45,0.1,0.15,0.85,0.1,0.0,0.0,0,0
4055,66.96,72.5,72.5,57.48,74.39,0.1,0.14,0.86,0.09,0.0,0.0,0,0
4056,67.03,72.5,72.5,57.45,74.54,0.1,0.13,0.87,0.08,0.0,0.0,0,0
4057,67.09,72.5,72.5,57.42,74.71,0.1,0.13,0.87,0.08,0.0,0.0,0,0
4058,67.14,72.5,72.5,57.37,74.71,0.1,0.12,0.88,0.07,0.0,0.0,0,0
