,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Return Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal  ,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure ,Occupancy Mode Indicator,Fault Detection Ground Truth
10956,2009-02-16 14:36:00,65.27,65,33.62,57.21,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
10957,2009-02-16 14:37:00,65.37,65,33.65,57.31,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
10958,2009-02-16 14:38:00,65.37,65,33.8,57.21,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
10959,2009-02-16 14:39:00,65.27,65,33.82,57.21,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
10960,2009-02-16 14:40:00,65.27,65,33.86,57.31,70.92,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
10961,2009-02-16 14:41:00,65.37,65,33.92,57.31,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
10962,2009-02-16 14:42:00,65.27,65,33.93,57.21,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
10963,2009-02-16 14:43:00,65.27,65,33.86,57.31,70.92,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
10964,2009-02-16 14:44:00,65.27,65,33.99,57.21,70.92,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
10965,2009-02-16 14:45:00,64.94,65,34.19,57.31,70.92,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
10966,2009-02-16 14:46:00,64.51,65,34.26,57.21,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
10967,2009-02-16 14:47:00,63.87,65,34.24,57.1,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
10968,2009-02-16 14:48:00,63.54,65,34.41,57.31,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
10969,2009-02-16 14:49:00,63.87,65,34.26,57.31,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.42,1,0
10970,2009-02-16 14:50:00,64.08,65,34.17,57.21,70.6,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.42,1,0
10971,2009-02-16 14:51:00,64.3,65,34.13,57.1,70.6,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
10972,2009-02-16 14:52:00,64.62,65,34.08,57.21,70.6,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
10973,2009-02-16 14:53:00,64.73,65,34.06,57.21,70.6,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
10974,2009-02-16 14:54:00,64.94,65,34.13,57.31,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
10975,2009-02-16 14:55:00,64.94,65,34.19,57.31,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.37,1,0
10976,2009-02-16 14:56:00,64.84,65,34.3,57.31,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
10977,2009-02-16 14:57:00,64.84,65,34.57,57.31,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.42,1,0
10978,2009-02-16 14:58:00,64.94,65,34.71,57.42,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.43,1,0
10979,2009-02-16 14:59:00,65.05,65,34.72,57.42,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
10980,2009-02-16 15:00:00,65.16,65,34.69,57.31,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
10981,2009-02-16 15:01:00,65.16,65,34.74,57.42,70.92,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
10982,2009-02-16 15:02:00,65.16,65,34.98,57.42,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.37,1,0
10983,2009-02-16 15:03:00,65.16,65,34.91,57.52,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
10984,2009-02-16 15:04:00,65.16,65,34.84,57.52,70.92,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
10985,2009-02-16 15:05:00,65.16,65,34.76,57.42,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
10986,2009-02-16 15:06:00,65.27,65,34.78,57.42,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
10987,2009-02-16 15:07:00,65.16,65,34.67,57.42,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
10988,2009-02-16 15:08:00,65.27,65,34.7,57.52,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
10989,2009-02-16 15:09:00,65.27,65,34.61,57.42,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
10990,2009-02-16 15:10:00,65.16,65,34.52,57.42,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
10991,2009-02-16 15:11:00,65.27,65,34.6,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
10992,2009-02-16 15:12:00,65.27,65,34.6,57.42,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
10993,2009-02-16 15:13:00,65.37,65,34.63,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
10994,2009-02-16 15:14:00,65.37,65,34.74,57.52,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
10995,2009-02-16 15:15:00,65.48,65,34.8,57.42,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
10996,2009-02-16 15:16:00,65.37,65,34.77,57.52,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
10997,2009-02-16 15:17:00,65.27,65,34.74,57.63,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
10998,2009-02-16 15:18:00,64.94,65,34.71,57.52,71.13,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
10999,2009-02-16 15:19:00,64.73,65,34.74,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11000,2009-02-16 15:20:00,64.62,65,34.9,57.63,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
11001,2009-02-16 15:21:00,64.62,65,35.09,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11002,2009-02-16 15:22:00,64.73,65,34.94,57.52,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11003,2009-02-16 15:23:00,64.73,65,34.8,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11004,2009-02-16 15:24:00,64.62,65,34.85,57.52,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11005,2009-02-16 15:25:00,64.84,65,34.94,57.74,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11006,2009-02-16 15:26:00,64.94,65,34.9,57.52,70.71,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11007,2009-02-16 15:27:00,64.94,65,34.95,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11008,2009-02-16 15:28:00,65.05,65,35.02,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11009,2009-02-16 15:29:00,65.27,65,35.15,57.63,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
11010,2009-02-16 15:30:00,65.27,65,35.31,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11011,2009-02-16 15:31:00,65.27,65,35.33,57.63,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11012,2009-02-16 15:32:00,65.27,65,35.24,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11013,2009-02-16 15:33:00,65.37,65,35.31,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11014,2009-02-16 15:34:00,65.37,65,35.44,57.74,71.13,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.37,1,0
11015,2009-02-16 15:35:00,65.37,65,35.23,57.84,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
11016,2009-02-16 15:36:00,65.48,65,35.17,57.74,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
11017,2009-02-16 15:37:00,65.37,65,35.17,57.84,71.13,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11018,2009-02-16 15:38:00,65.48,65,35.04,57.74,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11019,2009-02-16 15:39:00,65.27,65,34.95,57.63,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11020,2009-02-16 15:40:00,64.73,65,34.91,57.63,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
11021,2009-02-16 15:41:00,64.3,65,34.95,57.63,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
11022,2009-02-16 15:42:00,63.97,65,35.04,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11023,2009-02-16 15:43:00,64.19,65,35.26,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11024,2009-02-16 15:44:00,64.51,65,35.28,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
11025,2009-02-16 15:45:00,64.73,65,35.31,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
11026,2009-02-16 15:46:00,64.94,65,35.26,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.37,1,0
11027,2009-02-16 15:47:00,65.16,65,35.11,57.52,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
11028,2009-02-16 15:48:00,65.05,65,35.13,57.52,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11029,2009-02-16 15:49:00,65.05,65,35.1,57.63,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11030,2009-02-16 15:50:00,65.16,65,35.05,57.52,70.81,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11031,2009-02-16 15:51:00,65.37,65,35.07,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
11032,2009-02-16 15:52:00,65.27,65,35.04,57.74,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11033,2009-02-16 15:53:00,65.37,65,35.14,57.74,71.13,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11034,2009-02-16 15:54:00,65.37,65,35.18,57.74,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11035,2009-02-16 15:55:00,65.37,65,35.19,57.74,71.13,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11036,2009-02-16 15:56:00,65.48,65,35.06,57.63,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11037,2009-02-16 15:57:00,65.48,65,34.8,57.63,70.92,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11038,2009-02-16 15:58:00,65.48,65,34.58,57.74,71.02,1,1,0.78,0.63,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11039,2009-02-16 15:59:00,65.37,65,34.45,57.52,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11040,2009-02-16 16:00:00,65.27,65,34.37,57.42,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11041,2009-02-16 16:01:00,65.16,65,34.34,57.42,70.71,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11042,2009-02-16 16:02:00,64.94,65,34.3,57.52,70.81,1,1,0.78,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.44,1,0
11043,2009-02-16 16:03:00,64.84,65,34.3,57.42,70.6,1,1,0.77,0.62,1.0,0.47,0.47,0.0,0.84,1.4,1.54,1,0
11044,2009-02-16 16:04:00,64.94,65,34.29,57.95,70.71,1,1,0.75,0.6,1.0,0.47,0.47,0.0,0.84,1.4,1.57,1,0
11045,2009-02-16 16:05:00,65.16,65,34.28,58.05,70.6,1,1,0.74,0.6,1.0,0.47,0.47,0.0,0.84,1.4,1.59,1,0
11046,2009-02-16 16:06:00,65.27,65,34.32,58.27,70.6,1,1,0.74,0.59,1.0,0.47,0.47,0.0,0.84,1.4,1.56,1,0
11047,2009-02-16 16:07:00,65.48,65,34.34,58.37,70.71,1,1,0.73,0.58,1.0,0.47,0.47,0.0,0.84,1.4,1.51,1,0
11048,2009-02-16 16:08:00,65.59,65,34.36,58.16,70.5,1,1,0.73,0.58,1.0,0.47,0.47,0.0,0.84,1.4,1.46,1,0
11049,2009-02-16 16:09:00,65.27,65,34.41,58.27,70.6,1,1,0.72,0.58,1.0,0.47,0.47,0.0,0.84,1.4,1.48,1,0
11050,2009-02-16 16:10:00,64.73,65,34.47,58.27,70.6,1,1,0.72,0.58,1.0,0.47,0.47,0.0,0.84,1.4,1.47,1,0
11051,2009-02-16 16:11:00,64.19,65,34.49,58.16,70.5,1,1,0.72,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.44,1,0
11052,2009-02-16 16:12:00,63.76,65,34.57,58.37,70.6,1,1,0.72,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11053,2009-02-16 16:13:00,63.65,65,34.65,58.16,70.39,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.44,1,0
11054,2009-02-16 16:14:00,63.87,65,34.67,58.16,70.39,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.43,1,0
11055,2009-02-16 16:15:00,64.3,65,34.74,58.27,70.29,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.43,1,0
11056,2009-02-16 16:16:00,64.73,65,34.82,58.37,70.29,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11057,2009-02-16 16:17:00,65.16,65,34.9,58.37,70.29,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11058,2009-02-16 16:18:00,65.37,65,34.96,58.48,70.39,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11059,2009-02-16 16:19:00,65.37,65,34.95,58.37,70.39,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11060,2009-02-16 16:20:00,65.59,65,34.91,58.37,70.29,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11061,2009-02-16 16:21:00,65.48,65,34.87,58.48,70.39,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11062,2009-02-16 16:22:00,65.37,65,34.9,58.48,70.5,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11063,2009-02-16 16:23:00,65.37,65,34.94,58.48,70.39,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11064,2009-02-16 16:24:00,65.37,65,34.96,58.37,70.29,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11065,2009-02-16 16:25:00,65.37,65,34.95,58.37,70.18,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11066,2009-02-16 16:26:00,65.16,65,34.98,58.48,70.29,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11067,2009-02-16 16:27:00,65.27,65,34.98,58.48,70.29,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11068,2009-02-16 16:28:00,65.27,65,34.9,58.48,70.18,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11069,2009-02-16 16:29:00,65.27,65,34.82,58.37,70.18,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11070,2009-02-16 16:30:00,65.16,65,34.74,58.27,70.18,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11071,2009-02-16 16:31:00,65.05,65,34.74,58.37,70.18,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11072,2009-02-16 16:32:00,64.94,65,34.74,58.37,70.18,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11073,2009-02-16 16:33:00,64.84,65,34.7,58.27,70.18,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11074,2009-02-16 16:34:00,64.73,65,34.69,58.37,70.08,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11075,2009-02-16 16:35:00,64.51,65,34.66,58.16,69.97,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11076,2009-02-16 16:36:00,64.51,65,34.67,58.37,70.08,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11077,2009-02-16 16:37:00,64.62,65,34.65,58.27,69.97,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11078,2009-02-16 16:38:00,64.51,65,34.69,58.27,69.97,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11079,2009-02-16 16:39:00,64.51,65,34.72,58.16,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11080,2009-02-16 16:40:00,64.4,65,34.72,58.16,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11081,2009-02-16 16:41:00,64.4,65,34.76,58.16,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11082,2009-02-16 16:42:00,64.4,65,34.76,58.27,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.42,1,0
11083,2009-02-16 16:43:00,64.73,65,34.7,58.16,69.76,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11084,2009-02-16 16:44:00,65.05,65,34.65,58.16,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11085,2009-02-16 16:45:00,65.27,65,34.63,58.27,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11086,2009-02-16 16:46:00,65.48,65,34.58,58.27,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
11087,2009-02-16 16:47:00,65.48,65,34.58,58.27,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11088,2009-02-16 16:48:00,65.59,65,34.57,58.16,69.76,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11089,2009-02-16 16:49:00,65.48,65,34.54,58.16,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11090,2009-02-16 16:50:00,65.7,65,34.49,58.16,69.76,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11091,2009-02-16 16:51:00,65.59,65,34.5,58.16,69.76,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11092,2009-02-16 16:52:00,65.16,65,34.45,58.16,69.87,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11093,2009-02-16 16:53:00,64.84,65,34.42,58.05,69.66,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11094,2009-02-16 16:54:00,64.3,65,34.45,58.05,69.66,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11095,2009-02-16 16:55:00,63.76,65,34.47,58.16,69.76,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11096,2009-02-16 16:56:00,63.87,65,34.45,58.05,69.66,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11097,2009-02-16 16:57:00,64.3,65,34.45,58.05,69.66,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11098,2009-02-16 16:58:00,64.62,65,34.45,58.05,69.66,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.38,1,0
11099,2009-02-16 16:59:00,64.73,65,34.41,57.84,69.45,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11100,2009-02-16 17:00:00,65.16,65,34.41,58.05,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11101,2009-02-16 17:01:00,65.16,65,34.41,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11102,2009-02-16 17:02:00,65.37,65,34.38,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11103,2009-02-16 17:03:00,65.48,65,34.36,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11104,2009-02-16 17:04:00,65.37,65,34.34,58.05,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11105,2009-02-16 17:05:00,65.59,65,34.32,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11106,2009-02-16 17:06:00,65.59,65,34.29,58.05,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.43,1,0
11107,2009-02-16 17:07:00,65.48,65,34.32,58.05,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11108,2009-02-16 17:08:00,65.27,65,34.26,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.42,1,0
11109,2009-02-16 17:09:00,65.16,65,34.29,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11110,2009-02-16 17:10:00,64.94,65,34.34,57.95,69.66,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11111,2009-02-16 17:11:00,64.94,65,34.34,57.84,69.45,1,1,0.71,0.56,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11112,2009-02-16 17:12:00,64.94,65,34.38,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11113,2009-02-16 17:13:00,64.94,65,34.34,57.95,69.55,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11114,2009-02-16 17:14:00,64.84,65,34.38,57.84,69.45,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11115,2009-02-16 17:15:00,64.84,65,34.36,57.95,69.45,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11116,2009-02-16 17:16:00,64.73,65,34.32,57.84,69.45,1,1,0.71,0.56,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11117,2009-02-16 17:17:00,64.84,65,34.34,57.74,69.34,1,1,0.71,0.56,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11118,2009-02-16 17:18:00,64.73,65,34.36,57.74,69.24,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11119,2009-02-16 17:19:00,64.73,65,34.34,57.84,69.34,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.39,1,0
11120,2009-02-16 17:20:00,64.73,65,34.38,57.84,69.24,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11121,2009-02-16 17:21:00,64.73,65,34.37,57.84,69.34,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11122,2009-02-16 17:22:00,64.73,65,34.38,57.84,69.34,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11123,2009-02-16 17:23:00,64.73,65,34.38,57.84,69.24,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11124,2009-02-16 17:24:00,64.73,65,34.41,57.84,69.24,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11125,2009-02-16 17:25:00,64.94,65,34.37,57.84,69.34,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.4,1,0
11126,2009-02-16 17:26:00,65.16,65,34.41,57.84,69.24,1,1,0.71,0.56,1.0,0.47,0.47,0.0,0.83,1.4,1.39,1,0
11127,2009-02-16 17:27:00,65.05,65,34.45,57.84,69.34,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.83,1.4,1.41,1,0
11128,2009-02-16 17:28:00,65.16,65,34.41,57.84,69.24,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.41,1,0
11129,2009-02-16 17:29:00,65.27,65,34.45,57.74,69.34,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.4,1,0
11130,2009-02-16 17:30:00,65.37,65,34.47,57.84,69.34,1,1,0.71,0.57,1.0,0.47,0.47,0.0,0.84,1.4,1.38,1,0
