,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Return Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal  ,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure ,Occupancy Mode Indicator,Fault Detection Ground Truth
22236,2008-08-29 10:36:00,54.95,55,71.68,72.23,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22237,2008-08-29 10:37:00,55.03,55,71.8,72.26,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22238,2008-08-29 10:38:00,54.99,55,71.7,72.23,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22239,2008-08-29 10:39:00,55.1,55,71.86,72.27,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22240,2008-08-29 10:40:00,54.94,55,72.07,72.33,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22241,2008-08-29 10:41:00,55.06,55,72.0,72.31,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
22242,2008-08-29 10:42:00,55.02,55,72.15,72.35,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22243,2008-08-29 10:43:00,54.99,55,72.18,72.36,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22244,2008-08-29 10:44:00,55.07,55,72.11,72.34,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22245,2008-08-29 10:45:00,54.96,55,72.15,72.35,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
22246,2008-08-29 10:46:00,55.08,55,71.81,72.26,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22247,2008-08-29 10:47:00,54.93,55,71.58,72.2,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
22248,2008-08-29 10:48:00,55.12,55,71.84,72.27,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22249,2008-08-29 10:49:00,55.03,55,72.19,72.36,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22250,2008-08-29 10:50:00,54.98,55,72.02,72.31,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22251,2008-08-29 10:51:00,55.02,55,71.67,72.22,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22252,2008-08-29 10:52:00,54.98,55,71.5,72.18,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22253,2008-08-29 10:53:00,54.98,55,71.41,72.15,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22254,2008-08-29 10:54:00,55.03,55,71.46,72.16,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22255,2008-08-29 10:55:00,54.96,55,71.68,72.22,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22256,2008-08-29 10:56:00,54.93,55,71.71,72.23,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
22257,2008-08-29 10:57:00,54.97,55,71.42,72.16,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22258,2008-08-29 10:58:00,55.06,55,71.77,72.25,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22259,2008-08-29 10:59:00,54.95,55,71.75,72.24,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22260,2008-08-29 11:00:00,55.12,55,71.68,72.23,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22261,2008-08-29 11:01:00,54.99,55,71.9,72.28,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22262,2008-08-29 11:02:00,54.9,55,71.79,72.25,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22263,2008-08-29 11:03:00,55.05,55,71.72,72.23,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22264,2008-08-29 11:04:00,55.02,55,72.22,72.36,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22265,2008-08-29 11:05:00,55.06,55,72.49,72.43,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22266,2008-08-29 11:06:00,54.93,55,72.39,72.41,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22267,2008-08-29 11:07:00,55.08,55,72.08,72.33,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22268,2008-08-29 11:08:00,54.88,55,71.99,72.31,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
22269,2008-08-29 11:09:00,55.09,55,72.11,72.34,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
22270,2008-08-29 11:10:00,54.9,55,72.09,72.33,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
22271,2008-08-29 11:11:00,55.07,55,72.19,72.36,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
22272,2008-08-29 11:12:00,54.94,55,72.42,72.42,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
22273,2008-08-29 11:13:00,55.01,55,72.62,72.47,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
22274,2008-08-29 11:14:00,54.97,55,72.77,72.51,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
22275,2008-08-29 11:15:00,55.11,55,72.63,72.47,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22276,2008-08-29 11:16:00,55.01,55,72.56,72.46,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22277,2008-08-29 11:17:00,55.04,55,72.55,72.45,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22278,2008-08-29 11:18:00,55.01,55,72.57,72.46,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22279,2008-08-29 11:19:00,54.9,55,72.59,72.46,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22280,2008-08-29 11:20:00,55.05,55,72.64,72.47,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22281,2008-08-29 11:21:00,55.07,55,73.12,72.6,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22282,2008-08-29 11:22:00,55.11,55,73.82,72.78,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22283,2008-08-29 11:23:00,55.0,55,74.04,72.84,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22284,2008-08-29 11:24:00,55.21,55,74.08,72.85,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22285,2008-08-29 11:25:00,55.01,55,74.29,72.91,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22286,2008-08-29 11:26:00,54.97,55,74.31,72.91,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22287,2008-08-29 11:27:00,55.07,55,73.85,72.79,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22288,2008-08-29 11:28:00,54.92,55,73.33,72.65,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22289,2008-08-29 11:29:00,54.95,55,73.05,72.58,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22290,2008-08-29 11:30:00,54.86,55,72.8,72.51,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
22291,2008-08-29 11:31:00,54.97,55,72.93,72.54,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
22292,2008-08-29 11:32:00,55.02,55,73.35,72.65,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22293,2008-08-29 11:33:00,54.99,55,73.66,72.74,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22294,2008-08-29 11:34:00,54.97,55,73.71,72.75,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22295,2008-08-29 11:35:00,55.07,55,73.65,72.73,71.99,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22296,2008-08-29 11:36:00,55.14,55,73.83,72.78,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22297,2008-08-29 11:37:00,54.81,55,73.84,72.78,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22298,2008-08-29 11:38:00,55.17,55,73.48,72.69,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22299,2008-08-29 11:39:00,54.8,55,73.37,72.66,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22300,2008-08-29 11:40:00,55.03,55,73.13,72.6,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22301,2008-08-29 11:41:00,55.06,55,73.68,72.74,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22302,2008-08-29 11:42:00,54.89,55,74.04,72.84,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22303,2008-08-29 11:43:00,55.13,55,73.85,72.79,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22304,2008-08-29 11:44:00,54.89,55,73.71,72.75,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22305,2008-08-29 11:45:00,54.99,55,73.75,72.76,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22306,2008-08-29 11:46:00,55.06,55,73.76,72.76,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22307,2008-08-29 11:47:00,54.98,55,74.22,72.88,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22308,2008-08-29 11:48:00,55.04,55,74.39,72.93,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
22309,2008-08-29 11:49:00,55.08,55,74.42,72.94,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22310,2008-08-29 11:50:00,55.03,55,74.63,72.99,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22311,2008-08-29 11:51:00,54.93,55,74.37,72.92,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22312,2008-08-29 11:52:00,55.12,55,74.05,72.84,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22313,2008-08-29 11:53:00,55.03,55,74.17,72.87,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22314,2008-08-29 11:54:00,54.96,55,74.17,72.87,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22315,2008-08-29 11:55:00,54.97,55,74.05,72.84,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22316,2008-08-29 11:56:00,55.09,55,74.2,72.88,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22317,2008-08-29 11:57:00,54.93,55,74.43,72.94,72.0,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22318,2008-08-29 11:58:00,55.06,55,74.63,72.97,71.97,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
22319,2008-08-29 11:59:00,54.76,55,74.13,72.78,71.89,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
22320,2008-08-29 12:00:00,54.89,55,73.7,72.63,71.83,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.53,1,0
22321,2008-08-29 12:01:00,54.65,55,73.63,72.57,71.77,1,1,0.72,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.57,1,0
22322,2008-08-29 12:02:00,54.64,55,73.72,72.55,71.71,1,1,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.57,1,0
22323,2008-08-29 12:03:00,54.49,55,73.89,72.54,71.67,1,1,0.7,0.56,0.4,0.4,0.6,0.47,0.0,1.4,1.56,1,0
22324,2008-08-29 12:04:00,57.86,55,73.8,72.48,71.65,1,1,0.69,0.55,0.4,0.4,0.6,0.47,0.0,1.4,1.56,1,0
22325,2008-08-29 12:05:00,54.34,55,74.13,72.51,71.63,1,1,0.68,0.55,0.4,0.4,0.6,0.46,0.0,1.4,1.55,1,0
22326,2008-08-29 12:06:00,51.43,55,74.73,72.58,71.63,1,1,0.68,0.54,0.4,0.4,0.6,0.49,0.0,1.4,1.55,1,0
22327,2008-08-29 12:07:00,58.42,55,75.32,72.64,71.64,1,1,0.67,0.54,0.4,0.4,0.6,0.46,0.0,1.4,1.54,1,0
22328,2008-08-29 12:08:00,54.32,55,74.85,72.56,71.65,1,1,0.67,0.54,0.4,0.4,0.6,0.45,0.0,1.4,1.54,1,0
22329,2008-08-29 12:09:00,52.64,55,74.64,72.53,71.67,1,1,0.67,0.53,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
22330,2008-08-29 12:10:00,56.24,55,74.88,72.57,71.68,1,1,0.67,0.53,0.4,0.4,0.6,0.45,0.0,1.4,1.54,1,0
22331,2008-08-29 12:11:00,51.32,55,75.01,72.6,71.7,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.54,1,0
22332,2008-08-29 12:12:00,58.11,55,74.64,72.57,71.73,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.54,1,0
22333,2008-08-29 12:13:00,54.23,55,74.42,72.57,71.75,1,1,0.67,0.53,0.4,0.4,0.6,0.45,0.0,1.4,1.53,1,0
22334,2008-08-29 12:14:00,55.38,55,74.04,72.55,71.77,1,1,0.67,0.53,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
22335,2008-08-29 12:15:00,55.23,55,74.36,72.61,71.79,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.52,1,0
22336,2008-08-29 12:16:00,52.3,55,74.29,72.63,71.81,1,1,0.67,0.53,0.4,0.4,0.6,0.49,0.0,1.4,1.52,1,0
22337,2008-08-29 12:17:00,56.65,55,74.24,72.63,71.81,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.51,1,0
22338,2008-08-29 12:18:00,51.51,55,74.47,72.68,71.83,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.51,1,0
22339,2008-08-29 12:19:00,59.07,55,74.55,72.71,71.84,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.5,1,0
22340,2008-08-29 12:20:00,54.5,55,74.71,72.74,71.84,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.5,1,0
22341,2008-08-29 12:21:00,53.1,55,74.89,72.78,71.85,1,1,0.67,0.53,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
22342,2008-08-29 12:22:00,57.14,55,74.77,72.77,71.85,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.49,1,0
22343,2008-08-29 12:23:00,51.01,55,74.73,72.77,71.86,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.49,1,0
22344,2008-08-29 12:24:00,59.36,55,74.67,72.76,71.87,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.49,1,0
22345,2008-08-29 12:25:00,54.36,55,74.65,72.76,71.87,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.49,1,0
22346,2008-08-29 12:26:00,53.17,55,74.81,72.79,71.88,1,1,0.67,0.53,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
22347,2008-08-29 12:27:00,57.27,55,75.03,72.83,71.87,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.49,1,0
22348,2008-08-29 12:28:00,51.03,55,74.91,72.82,71.88,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
22349,2008-08-29 12:29:00,59.56,55,74.94,72.83,71.88,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.48,1,0
22350,2008-08-29 12:30:00,54.54,55,74.84,72.82,71.88,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22351,2008-08-29 12:31:00,52.59,55,75.08,72.86,71.89,1,1,0.67,0.53,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
22352,2008-08-29 12:32:00,57.32,55,74.93,72.83,71.88,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22353,2008-08-29 12:33:00,50.83,55,75.2,72.88,71.89,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
22354,2008-08-29 12:34:00,59.6,55,75.5,72.93,71.89,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.48,1,0
22355,2008-08-29 12:35:00,54.39,55,75.08,72.86,71.89,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22356,2008-08-29 12:36:00,52.84,55,74.95,72.84,71.89,1,1,0.67,0.53,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
22357,2008-08-29 12:37:00,57.26,55,74.37,72.74,71.89,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22358,2008-08-29 12:38:00,51.02,55,74.19,72.71,71.89,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
22359,2008-08-29 12:39:00,59.45,55,74.53,72.77,71.9,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.48,1,0
22360,2008-08-29 12:40:00,54.5,55,74.89,72.82,71.9,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.49,1,0
22361,2008-08-29 12:41:00,52.98,55,74.86,72.83,71.9,1,1,0.67,0.53,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
22362,2008-08-29 12:42:00,57.29,55,75.12,72.87,71.9,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.49,1,0
22363,2008-08-29 12:43:00,51.12,55,75.33,72.91,71.91,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.49,1,0
22364,2008-08-29 12:44:00,59.5,55,75.25,72.9,71.91,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.49,1,0
22365,2008-08-29 12:45:00,54.7,55,75.34,72.91,71.91,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.49,1,0
22366,2008-08-29 12:46:00,52.68,55,75.23,72.9,71.92,1,1,0.67,0.53,0.4,0.4,0.6,0.49,0.0,1.4,1.49,1,0
22367,2008-08-29 12:47:00,57.29,55,74.93,72.85,71.92,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.49,1,0
22368,2008-08-29 12:48:00,50.89,55,74.8,72.83,71.92,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.49,1,0
22369,2008-08-29 12:49:00,59.55,55,75.11,72.89,71.93,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.49,1,0
22370,2008-08-29 12:50:00,54.4,55,75.14,72.89,71.93,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22371,2008-08-29 12:51:00,52.85,55,75.41,72.94,71.94,1,1,0.67,0.53,0.4,0.4,0.6,0.49,0.0,1.4,1.48,1,0
22372,2008-08-29 12:52:00,57.39,55,75.63,72.98,71.93,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22373,2008-08-29 12:53:00,50.78,55,75.76,73.0,71.94,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
22374,2008-08-29 12:54:00,59.76,55,75.59,72.98,71.94,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.48,1,0
22375,2008-08-29 12:55:00,54.21,55,75.48,72.96,71.94,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22376,2008-08-29 12:56:00,52.86,55,75.4,72.95,71.95,1,1,0.67,0.53,0.4,0.4,0.6,0.49,0.0,1.4,1.48,1,0
22377,2008-08-29 12:57:00,57.44,55,75.47,72.96,71.94,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.48,1,0
22378,2008-08-29 12:58:00,50.71,55,75.59,73.01,71.98,1,1,0.67,0.53,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
22379,2008-08-29 12:59:00,60.02,55,75.93,73.15,72.05,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.47,1,0
22380,2008-08-29 13:00:00,54.48,55,76.09,73.26,72.11,1,1,0.67,0.53,0.4,0.4,0.6,0.44,0.0,1.4,1.46,1,0
22381,2008-08-29 13:01:00,52.11,55,76.13,73.35,72.18,1,1,0.67,0.53,0.4,0.4,0.6,0.5,0.0,1.4,1.43,1,0
22382,2008-08-29 13:02:00,59.47,55,75.91,73.38,72.22,1,1,0.67,0.53,0.4,0.4,0.6,0.45,0.0,1.4,1.39,1,0
22383,2008-08-29 13:03:00,53.35,55,75.89,73.43,72.26,1,1,0.67,0.53,0.4,0.4,0.6,0.46,0.0,1.4,1.34,1,0
22384,2008-08-29 13:04:00,51.98,55,76.1,73.54,72.29,1,1,0.67,0.53,0.4,0.4,0.6,0.5,0.0,1.4,1.29,1,0
22385,2008-08-29 13:05:00,62.24,55,76.4,73.65,72.31,1,1,0.67,0.54,0.4,0.4,0.6,0.47,0.0,1.4,1.27,1,0
22386,2008-08-29 13:06:00,55.49,55,76.36,73.65,72.31,1,1,0.68,0.55,0.4,0.4,0.6,0.46,0.0,1.4,1.27,1,0
22387,2008-08-29 13:07:00,51.74,55,76.14,73.61,72.32,1,1,0.69,0.56,0.4,0.4,0.6,0.49,0.0,1.4,1.28,1,0
22388,2008-08-29 13:08:00,54.07,55,76.11,73.6,72.32,1,1,0.7,0.56,0.4,0.4,0.6,0.5,0.0,1.4,1.28,1,0
22389,2008-08-29 13:09:00,61.92,55,75.87,73.54,72.31,1,1,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.29,1,0
22390,2008-08-29 13:10:00,54.09,55,75.93,73.54,72.3,1,1,0.72,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.28,1,0
22391,2008-08-29 13:11:00,52.26,55,76.29,73.64,72.3,1,1,0.72,0.58,0.4,0.4,0.6,0.5,0.0,1.4,1.29,1,0
22392,2008-08-29 13:12:00,56.44,55,76.39,73.66,72.29,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.29,1,0
22393,2008-08-29 13:13:00,55.53,55,76.32,73.62,72.27,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.3,1,0
22394,2008-08-29 13:14:00,54.3,55,75.92,73.51,72.25,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.31,1,0
22395,2008-08-29 13:15:00,55.03,55,75.66,73.43,72.25,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.34,1,0
22396,2008-08-29 13:16:00,54.91,55,75.34,73.34,72.24,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.37,1,0
22397,2008-08-29 13:17:00,54.78,55,75.3,73.33,72.23,1,1,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
22398,2008-08-29 13:18:00,54.89,55,75.35,73.35,72.23,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
22399,2008-08-29 13:19:00,54.83,55,75.61,73.42,72.23,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.49,1,0
22400,2008-08-29 13:20:00,54.87,55,75.78,73.46,72.23,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.53,1,0
22401,2008-08-29 13:21:00,54.91,55,75.77,73.46,72.23,1,1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.56,1,0
22402,2008-08-29 13:22:00,54.9,55,76.02,73.53,72.24,1,1,0.72,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.56,1,0
22403,2008-08-29 13:23:00,54.99,55,76.45,73.65,72.24,1,1,0.72,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.55,1,0
22404,2008-08-29 13:24:00,55.04,55,76.5,73.66,72.25,1,1,0.72,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.55,1,0
22405,2008-08-29 13:25:00,55.05,55,76.17,73.58,72.25,1,1,0.72,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
22406,2008-08-29 13:26:00,54.95,55,75.88,73.51,72.25,1,1,0.72,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.53,1,0
22407,2008-08-29 13:27:00,54.94,55,75.54,73.43,72.26,1,1,0.72,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.52,1,0
22408,2008-08-29 13:28:00,55.2,55,75.36,73.37,72.25,1,1,0.72,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
22409,2008-08-29 13:29:00,54.94,55,75.31,73.36,72.25,1,1,0.72,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
22410,2008-08-29 13:30:00,55.12,55,75.68,73.45,72.25,1,1,0.72,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
