,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
10286,71.19,65,8.67,67.81,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10287,71.19,65,8.76,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10288,71.08,65,8.78,67.71,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10289,71.08,65,8.91,67.71,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10290,71.19,65,9.01,67.71,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10291,71.19,65,9.07,67.71,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10292,71.08,65,9.14,67.71,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10293,71.08,65,9.21,67.81,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10294,71.19,65,9.26,67.81,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10295,71.08,65,9.26,67.71,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10296,71.08,65,9.3,67.71,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10297,71.08,65,9.33,67.71,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10298,71.08,65,9.34,67.71,76.39,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10299,71.08,65,9.33,67.71,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10300,71.08,65,9.34,67.81,76.39,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10301,71.08,65,9.35,67.71,76.39,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10302,71.08,65,9.35,67.71,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10303,71.08,65,9.38,67.71,76.39,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10304,71.19,65,9.37,67.71,76.39,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10305,71.08,65,9.39,67.71,76.39,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10306,71.08,65,9.39,67.71,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10307,71.19,65,9.29,67.71,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10308,71.19,65,9.2,67.71,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10309,71.19,65,9.14,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10310,71.08,65,9.09,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10311,71.08,65,9.03,67.71,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10312,71.08,65,9.03,67.71,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10313,71.19,65,9.1,67.81,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10314,71.51,65,9.14,67.71,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10315,71.19,65,9.18,67.71,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10316,71.08,65,9.17,67.81,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10317,71.19,65,9.16,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10318,71.19,65,9.11,67.71,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10319,71.08,65,9.11,67.92,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10320,71.08,65,9.09,67.71,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10321,71.19,65,9.03,67.71,75.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10322,71.29,65,8.98,67.81,75.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10323,71.29,65,8.92,67.92,75.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10324,71.08,65,8.89,67.81,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10325,71.19,65,8.89,67.81,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10326,71.08,65,8.89,67.81,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10327,71.19,65,8.85,67.81,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10328,71.19,65,8.79,67.71,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10329,71.19,65,8.81,67.81,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10330,71.19,65,8.83,67.81,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10331,71.29,65,8.85,67.81,75.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10332,71.19,65,8.81,67.92,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10333,71.19,65,8.77,67.92,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10334,71.19,65,8.68,67.81,75.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10335,71.29,65,8.61,67.71,75.13,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10336,71.19,65,8.59,67.92,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10337,71.19,65,8.6,67.81,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10338,71.08,65,8.61,67.81,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10339,71.08,65,8.6,67.81,75.23,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10340,71.29,65,8.57,67.92,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10341,71.19,65,8.6,67.81,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10342,71.29,65,8.65,67.81,75.34,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10343,71.19,65,8.69,67.81,75.44,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10344,71.19,65,8.74,67.92,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10345,71.19,65,8.74,67.92,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10346,71.19,65,8.73,67.92,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10347,71.19,65,8.7,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10348,71.29,65,8.65,67.71,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10349,71.08,65,8.64,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10350,71.19,65,8.64,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10351,71.19,65,8.65,67.81,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10352,71.29,65,8.6,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10353,71.08,65,8.59,67.81,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10354,71.19,65,8.56,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10355,71.19,65,8.52,67.81,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10356,71.29,65,8.56,67.81,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10357,71.19,65,8.57,67.81,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10358,71.29,65,8.65,67.81,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10359,71.19,65,8.68,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10360,71.19,65,8.7,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10361,71.29,65,8.74,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10362,71.19,65,8.76,67.81,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10363,71.08,65,8.85,67.81,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10364,71.29,65,8.91,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10365,71.19,65,8.98,67.81,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10366,71.19,65,8.97,67.92,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10367,71.29,65,8.98,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10368,71.08,65,9.05,67.92,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10369,71.19,65,9.06,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10370,71.08,65,9.09,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10371,71.08,65,9.16,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10372,71.29,65,9.16,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10373,71.19,65,9.14,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10374,71.29,65,9.14,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10375,71.08,65,9.14,67.92,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10376,71.08,65,9.14,67.92,76.28,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10377,71.29,65,9.14,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10378,71.19,65,9.16,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10379,71.19,65,9.14,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10380,71.19,65,9.14,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10381,71.29,65,9.14,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10382,71.19,65,9.17,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10383,71.19,65,9.09,67.81,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10384,71.19,65,9.02,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10385,71.19,65,8.97,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10386,71.29,65,8.88,67.92,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10387,71.29,65,8.74,67.92,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10388,71.19,65,8.69,67.92,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10389,71.29,65,8.65,67.92,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10390,71.08,65,8.65,67.92,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10391,71.19,65,8.67,67.92,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10392,71.08,65,8.74,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10393,71.19,65,8.79,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10394,71.19,65,8.85,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10395,71.29,65,8.98,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10396,71.08,65,9.0,68.03,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10397,71.29,65,9.03,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10398,71.29,65,9.01,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10399,71.19,65,9.03,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10400,71.19,65,9.06,67.92,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10401,71.08,65,9.1,67.92,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10402,71.19,65,9.11,67.81,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10403,71.29,65,9.13,67.92,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10404,71.29,65,9.16,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10405,71.08,65,9.14,68.03,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10406,71.19,65,9.1,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10407,71.19,65,9.14,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10408,71.08,65,9.13,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10409,71.19,65,9.06,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10410,71.19,65,9.11,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10411,71.19,65,9.17,67.92,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10412,71.19,65,9.11,68.03,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10413,71.19,65,9.13,67.92,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10414,71.29,65,9.11,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10415,71.29,65,9.11,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10416,71.19,65,9.1,68.03,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10417,71.29,65,9.13,67.81,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10418,71.29,65,9.14,68.03,75.65,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10419,71.29,65,9.11,67.92,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10420,71.19,65,9.09,67.92,75.55,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10421,71.19,65,9.09,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10422,71.19,65,9.09,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10423,71.19,65,9.13,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10424,71.19,65,9.11,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10425,71.29,65,8.98,67.92,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10426,71.29,65,8.82,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10427,71.19,65,8.77,67.92,75.76,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10428,71.29,65,8.72,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10429,71.4,65,8.72,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10430,71.19,65,8.63,67.81,75.86,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10431,71.19,65,8.59,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10432,71.29,65,8.53,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10433,71.29,65,8.52,67.92,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10434,71.29,65,8.49,67.81,75.97,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10435,71.19,65,8.46,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10436,71.19,65,8.44,67.81,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10437,71.19,65,8.48,67.92,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10438,71.19,65,8.5,67.92,76.07,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10439,71.19,65,8.52,67.92,76.18,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0
10440,71.19,65,8.48,67.92,76.18,0.2,0.2,0.0,0.0,0.0,0.0,1.0,1.4,0.0,1,0
10441,71.4,65,8.48,67.92,75.34,0.2,0.2,0.0,0.0,0.0,0.0,1.0,1.4,0.09,1,0
10442,70.86,65,8.4,68.98,71.45,0.26,0.2,0.44,0.25,0.25,0.0,1.0,1.4,0.07,1,0
10443,70.43,65,8.39,69.19,68.92,0.34,0.26,0.54,0.25,0.25,0.0,1.0,1.4,0.14,1,0
10444,69.89,65,8.35,68.98,67.87,0.42,0.32,0.63,0.25,0.25,0.0,1.0,1.4,0.22,1,0
10445,69.89,65,8.35,68.56,67.77,0.49,0.37,0.68,0.25,0.25,0.0,1.0,1.4,0.33,1,0
10446,69.79,65,8.35,68.13,68.4,0.55,0.41,0.78,0.25,0.25,0.0,1.0,1.4,0.45,1,0
10447,69.68,65,8.33,67.81,68.82,0.59,0.46,0.87,0.25,0.25,0.0,1.0,1.4,0.61,1,0
10448,69.36,65,8.28,67.81,69.45,0.63,0.5,0.91,0.25,0.25,0.0,1.0,1.4,0.79,1,0
10449,69.46,65,8.26,68.03,69.87,0.66,0.52,0.99,0.25,0.25,0.0,1.0,1.4,0.99,1,0
10450,69.46,65,8.24,68.13,70.5,0.67,0.53,1.0,0.25,0.25,0.0,1.0,1.4,1.13,1,0
10451,69.57,65,8.21,67.92,71.02,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.22,1,0
10452,69.36,65,8.17,67.18,71.55,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.31,1,0
10453,69.03,65,8.15,66.75,71.76,0.68,0.55,1.0,0.35,0.35,0.0,1.0,1.4,1.36,1,0
10454,68.93,65,8.13,66.65,71.97,0.68,0.55,1.0,0.35,0.35,0.0,1.0,1.4,1.38,1,0
10455,68.71,65,8.09,66.75,72.08,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.42,1,0
10456,68.82,65,8.01,66.86,72.29,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.41,1,0
10457,68.6,65,8.05,66.86,72.29,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.44,1,0
10458,68.71,65,8.05,66.86,72.29,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.44,1,0
10459,68.49,65,8.12,66.97,72.5,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.44,1,0
10460,68.6,65,8.2,66.97,72.39,0.68,0.54,1.0,0.35,0.35,0.0,1.0,1.4,1.43,1,0
10461,68.6,65,8.28,65.27,72.39,0.68,0.54,1.0,0.45,0.45,0.0,1.0,1.4,1.36,1,0
10462,67.63,65,8.41,62.93,72.39,0.68,0.54,1.0,0.45,0.45,0.0,1.0,1.4,1.39,1,0
10463,66.88,65,8.5,61.77,72.29,0.68,0.54,1.0,0.45,0.45,0.0,1.0,1.4,1.41,1,0
10464,65.91,65,8.57,61.24,72.18,0.68,0.54,0.99,0.45,0.45,0.0,1.0,1.4,1.37,1,0
10465,65.48,65,8.64,60.92,72.18,0.68,0.54,0.98,0.45,0.45,0.0,1.0,1.4,1.39,1,0
10466,64.51,65,8.76,60.6,71.97,0.68,0.54,0.96,0.45,0.45,0.0,1.0,1.4,1.4,1,0
10467,64.19,65,8.81,60.39,71.97,0.68,0.54,0.94,0.45,0.45,0.0,1.0,1.4,1.38,1,0
10468,63.76,65,8.81,60.28,71.87,0.68,0.54,0.93,0.45,0.45,0.0,1.0,1.4,1.39,1,0
10469,63.44,65,8.81,60.07,71.87,0.68,0.54,0.91,0.45,0.45,0.0,1.0,1.4,1.41,1,0
10470,63.22,65,8.87,59.96,71.87,0.68,0.54,0.88,0.45,0.45,0.0,1.0,1.4,1.39,1,0
10471,62.68,65,8.93,56.67,71.87,0.68,0.55,0.87,0.53,0.53,0.0,1.0,1.4,1.35,1,0
10472,61.28,65,9.06,53.28,71.76,0.69,0.55,0.85,0.53,0.53,0.0,1.0,1.4,1.35,1,0
10473,59.56,65,9.03,51.37,71.66,0.69,0.55,0.82,0.52,0.52,0.0,1.0,1.4,1.36,1,0
10474,58.05,65,9.01,50.63,71.66,0.69,0.55,0.79,0.51,0.51,0.0,1.0,1.4,1.37,1,0
10475,56.87,65,8.98,50.1,71.45,0.69,0.55,0.78,0.5,0.5,0.0,1.0,1.4,1.4,1,0
10476,55.9,65,8.69,49.57,71.13,0.69,0.55,0.76,0.49,0.49,0.0,1.0,1.4,1.37,1,0
10477,54.93,65,8.43,49.25,71.02,0.69,0.55,0.74,0.48,0.48,0.0,1.0,1.4,1.39,1,0
10478,54.61,65,8.09,49.25,70.92,0.69,0.55,0.72,0.47,0.47,0.0,1.0,1.4,1.38,1,0
10479,54.18,65,8.02,49.14,70.71,0.69,0.55,0.7,0.47,0.47,0.0,0.97,1.4,1.38,1,0
10480,53.64,65,7.95,48.93,70.39,0.69,0.55,0.68,0.47,0.47,0.0,0.95,1.4,1.4,1,0
10481,53.43,65,7.91,48.72,70.08,0.69,0.55,0.67,0.47,0.47,0.0,0.93,1.4,1.37,1,0
10482,53.1,65,7.86,48.72,70.08,0.69,0.55,0.66,0.47,0.47,0.0,0.91,1.4,1.4,1,0
10483,52.78,65,7.84,48.4,69.87,0.69,0.55,0.65,0.47,0.47,0.0,0.89,1.4,1.41,1,0
10484,52.57,65,7.81,48.4,69.76,0.69,0.55,0.64,0.47,0.47,0.0,0.86,1.4,1.39,1,0
10485,52.35,65,7.73,48.29,69.66,0.69,0.55,0.63,0.47,0.47,0.0,0.84,1.4,1.4,1,0
10486,52.13,65,7.77,48.08,69.55,0.69,0.55,0.63,0.47,0.47,0.0,0.82,1.4,1.4,1,0
10487,51.92,65,7.82,47.98,69.45,0.69,0.55,0.62,0.47,0.47,0.0,0.79,1.4,1.41,1,0
10488,52.13,65,7.87,47.76,69.45,0.69,0.55,0.62,0.47,0.47,0.0,0.77,1.4,1.41,1,0
10489,53.32,65,7.84,47.87,69.34,0.69,0.55,0.62,0.47,0.47,0.0,0.75,1.4,1.37,1,0
10490,54.83,65,7.81,47.87,69.34,0.69,0.55,0.62,0.47,0.47,0.0,0.74,1.4,1.36,1,0
10491,56.66,65,7.78,47.87,69.45,0.69,0.55,0.63,0.47,0.47,0.0,0.73,1.4,1.36,1,0
10492,58.16,65,7.82,47.76,69.55,0.69,0.55,0.63,0.47,0.47,0.0,0.72,1.4,1.39,1,0
10493,59.45,65,7.85,47.87,69.76,0.69,0.55,0.64,0.47,0.47,0.0,0.72,1.4,1.39,1,0
10494,60.31,65,7.85,47.98,70.08,0.69,0.55,0.64,0.47,0.47,0.0,0.71,1.4,1.38,1,0
10495,61.07,65,7.8,48.08,70.39,0.69,0.55,0.65,0.47,0.47,0.0,0.71,1.4,1.38,1,0
10496,61.71,65,7.77,47.98,70.39,0.69,0.55,0.66,0.47,0.47,0.0,0.71,1.4,1.39,1,0
10497,62.47,65,7.72,47.98,70.6,0.69,0.55,0.67,0.47,0.47,0.0,0.7,1.4,1.38,1,0
10498,63.33,65,7.72,48.08,70.81,0.69,0.55,0.68,0.47,0.47,0.0,0.7,1.4,1.41,1,0
10499,64.19,65,7.9,48.19,70.92,0.69,0.55,0.69,0.47,0.47,0.0,0.7,1.4,1.37,1,0
10500,64.94,65,7.94,48.29,71.02,0.69,0.55,0.7,0.47,0.47,0.0,0.71,1.4,1.39,1,0
10501,65.7,65,7.9,48.29,71.02,0.69,0.56,0.71,0.47,0.47,0.0,0.71,1.4,1.38,1,0
10502,66.88,65,7.86,48.4,71.34,0.7,0.56,0.72,0.47,0.47,0.0,0.72,1.4,1.36,1,0
10503,67.74,65,7.91,48.4,71.34,0.69,0.56,0.74,0.47,0.47,0.0,0.73,1.4,1.38,1,0
10504,68.49,65,7.97,48.51,71.45,0.7,0.56,0.74,0.47,0.47,0.0,0.73,1.4,1.41,1,0
10505,69.14,65,7.97,48.61,71.66,0.7,0.56,0.75,0.47,0.47,0.0,0.74,1.4,1.37,1,0
10506,69.68,65,7.94,48.82,71.87,0.7,0.56,0.76,0.47,0.47,0.0,0.75,1.4,1.38,1,0
10507,69.89,65,7.89,48.82,72.08,0.7,0.56,0.77,0.47,0.47,0.0,0.76,1.4,1.38,1,0
10508,70.0,65,7.9,48.93,71.97,0.7,0.56,0.77,0.47,0.47,0.0,0.77,1.4,1.38,1,0
10509,69.46,65,7.95,48.93,72.08,0.7,0.56,0.78,0.47,0.47,0.0,0.78,1.4,1.38,1,0
