,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
8810,70.41,55,59.54,59.54,59.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8811,70.37,55,59.6,59.6,59.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8812,70.34,55,59.61,59.61,59.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8813,70.31,55,59.61,59.61,59.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8814,70.28,55,59.58,59.58,59.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8815,70.25,55,59.58,59.58,59.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8816,70.21,55,59.56,59.56,59.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8817,70.18,55,59.57,59.57,59.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8818,70.15,55,59.56,59.56,59.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8819,70.12,55,59.56,59.56,59.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8820,70.09,55,59.53,59.53,59.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8821,70.06,55,59.51,59.51,59.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8822,70.02,55,59.46,59.46,59.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8823,69.99,55,59.45,59.45,59.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8824,69.96,55,59.47,59.47,59.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8825,69.93,55,59.47,59.47,59.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8826,69.9,55,59.47,59.47,59.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8827,69.87,55,59.45,59.45,59.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8828,69.84,55,59.43,59.43,59.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8829,69.8,55,59.41,59.41,59.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8830,69.77,55,59.46,59.46,59.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8831,69.74,55,59.41,59.41,59.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8832,69.71,55,59.38,59.38,59.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8833,69.68,55,59.35,59.35,59.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8834,69.65,55,59.31,59.31,59.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8835,69.62,55,59.29,59.29,59.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8836,69.59,55,59.29,59.29,59.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8837,69.56,55,59.29,59.29,59.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8838,69.53,55,59.24,59.24,59.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8839,69.49,55,59.25,59.25,59.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8840,69.46,55,59.27,59.27,59.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8841,69.43,55,59.31,59.31,59.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8842,69.4,55,59.23,59.23,59.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8843,69.37,55,59.18,59.18,59.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8844,69.34,55,59.18,59.18,59.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8845,69.31,55,59.18,59.18,59.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8846,69.28,55,59.15,59.15,59.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8847,69.25,55,59.16,59.16,59.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8848,69.22,55,59.1,59.1,59.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8849,69.19,55,59.06,59.06,59.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8850,69.16,55,59.05,59.05,59.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8851,69.13,55,59.09,59.09,59.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8852,69.1,55,59.01,59.01,59.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8853,69.07,55,58.97,58.97,59.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8854,69.04,55,59.0,59.0,59.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8855,69.01,55,58.99,58.99,59.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8856,68.98,55,58.95,58.95,59.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8857,68.95,55,58.95,58.95,59.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8858,68.92,55,58.93,58.93,59.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8859,68.89,55,58.9,58.9,59.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8860,68.86,55,58.86,58.86,59.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8861,68.83,55,58.86,58.86,59.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8862,68.8,55,58.84,58.84,59.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8863,68.77,55,58.89,58.89,59.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8864,68.74,55,58.91,58.91,59.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8865,68.71,55,58.91,58.91,59.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8866,68.68,55,58.94,58.94,59.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8867,68.65,55,59.0,59.0,59.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8868,68.62,55,58.99,58.99,59.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8869,68.59,55,58.97,58.97,59.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8870,68.57,55,58.92,58.92,59.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8871,68.54,55,58.91,58.91,59.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8872,68.51,55,58.9,58.9,59.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8873,68.48,55,58.86,58.86,59.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8874,68.45,55,58.81,58.81,59.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8875,68.42,55,58.75,58.75,59.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8876,68.39,55,58.77,58.77,59.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8877,68.36,55,58.72,58.72,59.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8878,68.33,55,58.71,58.71,59.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8879,68.3,55,58.68,58.68,59.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8880,68.28,55,58.63,58.63,59.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8881,68.25,55,58.65,58.65,59.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8882,68.22,55,58.63,58.63,59.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8883,68.19,55,58.61,58.61,59.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8884,68.16,55,58.59,58.59,59.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8885,68.13,55,58.62,58.62,59.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8886,68.1,55,58.62,58.62,59.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8887,68.08,55,58.59,58.59,59.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8888,68.05,55,58.56,58.56,59.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8889,68.02,55,58.52,58.52,59.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8890,67.99,55,58.58,58.58,59.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8891,67.96,55,58.56,58.56,59.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8892,67.93,55,58.5,58.5,59.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8893,67.91,55,58.45,58.45,59.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8894,67.88,55,58.44,58.44,59.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8895,67.85,55,58.41,58.41,59.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8896,67.82,55,58.41,58.41,59.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8897,67.79,55,58.36,58.36,59.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8898,67.77,55,58.37,58.37,59.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8899,67.74,55,58.35,58.35,59.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8900,67.71,55,58.4,58.4,59.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8901,67.68,55,58.36,58.36,59.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8902,67.65,55,58.35,58.35,59.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8903,67.63,55,58.32,58.32,59.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8904,67.6,55,58.32,58.32,59.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8905,67.57,55,58.3,58.3,59.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8906,67.54,55,58.28,58.28,59.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8907,67.52,55,58.3,58.3,59.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8908,67.49,55,58.3,58.3,59.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8909,67.46,55,58.3,58.3,59.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8910,67.43,55,58.3,58.3,59.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8911,67.41,55,58.31,58.31,59.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8912,67.38,55,58.33,58.33,59.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8913,67.35,55,58.32,58.32,59.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8914,67.32,55,58.32,58.32,59.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8915,67.3,55,58.3,58.3,59.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8916,67.27,55,58.33,58.33,59.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8917,67.24,55,58.34,58.34,59.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8918,67.22,55,58.32,58.32,59.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8919,67.19,55,58.32,58.32,59.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8920,67.16,55,58.3,58.3,59.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8921,67.14,55,58.3,58.3,59.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8922,67.11,55,58.3,58.3,59.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8923,67.08,55,58.3,58.3,59.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8924,67.05,55,58.27,58.27,59.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8925,67.03,55,58.21,58.21,59.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8926,67.0,55,58.24,58.24,59.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8927,66.97,55,58.25,58.25,59.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8928,66.95,55,58.18,58.18,59.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8929,66.92,55,58.14,58.14,59.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8930,66.9,55,58.14,58.14,59.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8931,66.87,55,58.1,58.1,59.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8932,66.84,55,58.1,58.1,59.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8933,66.82,55,58.13,58.13,59.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8934,66.79,55,58.16,58.16,59.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8935,66.76,55,58.11,58.11,59.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8936,66.74,55,58.07,58.07,59.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8937,66.71,55,58.1,58.1,59.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8938,66.69,55,58.1,58.1,59.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8939,66.66,55,58.09,58.09,59.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8940,66.63,55,58.07,58.07,59.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8941,66.61,55,58.03,58.03,59.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8942,66.58,55,58.03,58.03,59.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8943,66.56,55,58.01,58.01,59.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8944,66.53,55,58.01,58.01,59.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8945,66.5,55,58.0,58.0,59.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8946,66.48,55,57.94,57.94,59.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8947,66.45,55,57.94,57.94,59.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8948,66.43,55,57.97,57.97,59.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8949,66.4,55,57.91,57.91,59.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8950,66.38,55,57.9,57.9,59.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8951,66.35,55,57.9,57.9,59.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8952,66.32,55,57.9,57.9,59.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8953,66.3,55,57.87,57.87,59.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8954,66.27,55,57.87,57.87,59.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8955,66.25,55,57.84,57.84,59.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8956,66.22,55,57.81,57.81,59.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8957,66.2,55,57.86,57.86,59.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8958,66.17,55,57.82,57.82,59.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8959,66.15,55,57.79,57.79,59.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8960,66.12,55,57.81,57.81,59.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8961,66.1,55,57.76,57.76,59.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8962,66.07,55,57.79,57.79,59.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8963,66.05,55,57.76,57.76,59.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8964,66.02,55,57.74,57.74,59.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8965,66.0,55,57.68,57.68,59.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8966,65.97,55,57.64,57.64,59.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8967,65.95,55,57.6,57.6,59.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8968,65.92,55,57.57,57.57,59.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8969,65.9,55,57.5,57.5,59.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8970,65.87,55,57.5,57.5,59.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8971,65.85,55,57.49,57.49,59.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8972,65.82,55,57.52,57.52,59.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8973,65.8,55,57.54,57.54,59.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8974,65.77,55,57.58,57.58,59.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8975,65.75,55,57.53,57.53,59.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8976,65.72,55,57.44,57.44,59.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8977,65.7,55,57.43,57.43,59.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8978,65.68,55,57.42,57.42,59.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8979,65.65,55,57.43,57.43,59.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8980,65.63,55,57.44,57.44,59.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8981,65.6,55,57.42,57.42,59.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8982,65.58,55,57.42,57.42,59.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8983,65.55,55,57.38,57.38,59.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8984,65.53,55,57.38,57.38,59.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8985,65.51,55,57.4,57.4,59.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8986,65.48,55,57.37,57.37,59.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8987,65.46,55,57.38,57.38,59.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8988,65.43,55,57.38,57.38,59.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8989,65.41,55,57.33,57.33,59.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8990,65.39,55,57.31,57.31,59.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8991,65.36,55,57.28,57.28,59.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8992,65.34,55,57.27,57.27,59.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8993,65.31,55,57.29,57.29,59.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8994,65.29,55,57.31,57.31,59.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8995,65.27,55,57.28,57.28,59.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8996,65.24,55,57.24,57.24,59.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8997,65.22,55,57.25,57.25,59.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8998,65.19,55,57.27,57.27,59.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
8999,65.17,55,57.27,57.27,59.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
9000,77.07,55,57.27,71.78,72.87,0.83,0.66,0.4,0.4,0.6,0.0,0.0,1.4,0.08,1,0
9001,70.56,55,57.23,70.04,72.88,1.0,0.8,0.4,0.4,0.6,0.0,0.0,1.4,0.24,1,0
9002,67.88,55,57.19,69.13,72.9,1.0,0.8,0.4,0.4,0.6,0.0,0.0,1.4,0.53,1,0
9003,70.7,55,57.17,69.26,72.86,1.0,0.8,0.4,0.4,0.6,0.0,0.0,1.4,0.98,1,0
9004,72.14,55,57.16,68.5,72.78,0.99,0.79,0.42,0.42,0.58,0.0,0.0,1.4,1.68,1,0
9005,71.4,55,57.2,66.83,72.75,0.97,0.78,0.48,0.48,0.52,0.0,0.0,1.4,1.61,1,0
9006,70.06,55,57.23,65.61,72.71,0.97,0.78,0.51,0.51,0.49,0.0,0.0,1.4,1.6,1,0
9007,68.88,55,57.22,64.55,72.65,0.97,0.78,0.54,0.54,0.46,0.0,0.0,1.4,1.6,1,0
9008,67.83,55,57.19,63.55,72.57,0.97,0.78,0.57,0.57,0.43,0.0,0.0,1.4,1.61,1,0
9009,66.85,55,57.18,62.68,72.47,0.97,0.78,0.6,0.6,0.4,0.0,0.0,1.4,1.61,1,0
9010,65.99,55,57.2,61.94,72.35,0.97,0.77,0.62,0.62,0.38,0.0,0.0,1.4,1.62,1,0
9011,65.19,55,57.15,61.22,72.23,0.96,0.77,0.65,0.65,0.35,0.0,0.0,1.4,1.63,1,0
9012,64.41,55,57.15,60.63,72.11,0.93,0.75,0.67,0.67,0.33,0.0,0.0,1.4,1.65,1,0
9013,63.65,55,57.15,60.15,71.99,0.89,0.71,0.69,0.69,0.31,0.0,0.0,1.4,1.67,1,0
9014,62.89,55,57.08,59.7,71.88,0.84,0.67,0.7,0.7,0.3,0.0,0.0,1.4,1.66,1,0
9015,62.22,55,57.06,59.37,71.79,0.78,0.63,0.72,0.72,0.28,0.0,0.0,1.4,1.64,1,0
9016,61.69,55,57.02,59.09,71.73,0.74,0.59,0.73,0.73,0.27,0.0,0.0,1.4,1.62,1,0
9017,61.34,55,57.02,58.87,71.7,0.7,0.56,0.75,0.75,0.25,0.0,0.0,1.4,1.59,1,0
9018,61.21,55,57.02,58.69,71.68,0.68,0.55,0.76,0.76,0.24,0.0,0.0,1.4,1.56,1,0
9019,61.16,55,57.08,58.51,71.64,0.67,0.54,0.78,0.78,0.22,0.0,0.0,1.4,1.54,1,0
9020,61.01,55,57.11,58.28,71.56,0.67,0.54,0.79,0.79,0.21,0.0,0.0,1.4,1.54,1,0
9021,60.82,55,57.1,58.07,71.49,0.67,0.54,0.81,0.81,0.19,0.0,0.0,1.4,1.53,1,0
9022,60.61,55,57.08,57.88,71.42,0.67,0.54,0.83,0.83,0.17,0.0,0.0,1.4,1.53,1,0
9023,60.41,55,57.06,57.73,71.34,0.67,0.54,0.84,0.84,0.16,0.0,0.0,1.4,1.53,1,0
9024,60.23,55,57.11,57.67,71.27,0.67,0.54,0.85,0.85,0.15,0.0,0.0,1.4,1.53,1,0
9025,60.1,55,57.06,57.54,71.19,0.67,0.54,0.87,0.87,0.13,0.0,0.0,1.4,1.54,1,0
9026,60.0,55,57.07,57.46,71.11,0.67,0.54,0.88,0.88,0.12,0.0,0.0,1.4,1.54,1,0
9027,59.9,55,57.11,57.43,71.03,0.67,0.54,0.89,0.89,0.11,0.0,0.0,1.4,1.54,1,0
9028,59.81,55,57.13,57.4,70.96,0.67,0.53,0.91,0.91,0.09,0.0,0.0,1.4,1.53,1,0
9029,59.74,55,57.1,57.32,70.89,0.67,0.53,0.92,0.92,0.08,0.0,0.0,1.4,1.53,1,0
9030,59.68,55,57.13,57.31,70.83,0.67,0.53,0.93,0.93,0.07,0.0,0.0,1.4,1.53,1,0
9031,59.61,55,57.07,57.22,70.77,0.67,0.53,0.95,0.95,0.05,0.0,0.0,1.4,1.53,1,0
9032,59.55,55,57.05,57.18,70.71,0.66,0.53,0.96,0.96,0.04,0.0,0.0,1.4,1.53,1,0
9033,59.49,55,57.11,57.21,70.66,0.66,0.53,0.97,0.97,0.03,0.0,0.0,1.4,1.53,1,0
