,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
4734,2017-03-16 06:54:00,76.73,86.0,86.0,53.16,68.1,73.3,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4735,2017-03-16 06:55:00,76.72,86.0,86.0,53.16,68.07,73.26,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4736,2017-03-16 06:56:00,76.77,86.0,86.0,53.16,68.05,73.25,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4737,2017-03-16 06:57:00,76.85,86.0,86.0,53.16,68.07,73.24,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4738,2017-03-16 06:58:00,76.95,86.0,86.0,53.16,68.05,73.29,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4739,2017-03-16 06:59:00,77.07,86.0,86.0,53.16,68.04,73.32,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4740,2017-03-16 07:00:00,77.18,86.0,86.0,53.27,68.04,73.39,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4741,2017-03-16 07:01:00,77.31,86.0,86.0,53.27,68.13,73.44,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4742,2017-03-16 07:02:00,77.43,86.0,86.0,53.27,68.25,73.49,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4743,2017-03-16 07:03:00,77.57,86.0,86.0,53.27,68.3,73.56,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4744,2017-03-16 07:04:00,77.72,86.0,86.0,53.27,68.35,73.64,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4745,2017-03-16 07:05:00,77.86,86.0,86.0,53.27,68.38,73.72,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4746,2017-03-16 07:06:00,78.0,86.0,86.0,53.27,68.43,73.8,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4747,2017-03-16 07:07:00,78.14,86.0,86.0,53.27,68.5,73.89,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4748,2017-03-16 07:08:00,78.25,86.0,86.0,53.27,68.59,73.97,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4749,2017-03-16 07:09:00,78.22,86.0,86.0,53.27,68.64,74.03,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4750,2017-03-16 07:10:00,78.11,86.0,86.0,53.27,68.65,74.1,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4751,2017-03-16 07:11:00,77.92,86.0,86.0,53.27,68.68,74.12,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4752,2017-03-16 07:12:00,77.69,86.0,86.0,53.27,68.63,74.09,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4753,2017-03-16 07:13:00,77.46,86.0,86.0,53.27,68.67,74.08,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4754,2017-03-16 07:14:00,77.21,85.81,86.0,53.27,68.68,74.02,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4755,2017-03-16 07:15:00,76.96,85.71,86.0,53.14,68.56,73.95,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4756,2017-03-16 07:16:00,76.76,85.42,86.0,53.14,68.49,73.89,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4757,2017-03-16 07:17:00,76.64,84.99,86.0,53.14,68.45,73.81,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4758,2017-03-16 07:18:00,76.6,85.0,86.0,53.14,68.41,73.76,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4759,2017-03-16 07:19:00,76.63,84.68,86.0,53.14,68.36,73.72,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4760,2017-03-16 07:20:00,76.68,84.41,86.0,53.14,68.4,73.69,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4761,2017-03-16 07:21:00,76.76,84.36,86.0,53.14,68.36,73.7,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4762,2017-03-16 07:22:00,76.85,84.36,86.0,53.14,68.39,73.72,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4763,2017-03-16 07:23:00,76.94,83.67,86.0,53.14,68.44,73.75,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4764,2017-03-16 07:24:00,77.06,83.42,86.0,53.14,68.46,73.79,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4765,2017-03-16 07:25:00,77.19,82.89,86.0,53.14,68.48,73.85,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4766,2017-03-16 07:26:00,77.33,82.55,86.0,53.14,68.55,73.9,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4767,2017-03-16 07:27:00,77.45,82.11,86.0,53.14,68.56,73.97,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4768,2017-03-16 07:28:00,77.61,81.84,86.0,53.14,68.64,74.03,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4769,2017-03-16 07:29:00,77.75,81.34,86.0,53.14,68.68,74.1,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4770,2017-03-16 07:30:00,77.87,80.78,86.0,53.11,68.74,74.18,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4771,2017-03-16 07:31:00,77.93,80.4,86.0,53.11,68.91,74.26,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4772,2017-03-16 07:32:00,77.88,79.9,86.0,53.11,68.91,74.32,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4773,2017-03-16 07:33:00,77.75,79.38,86.0,53.11,68.85,74.35,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4774,2017-03-16 07:34:00,77.58,79.16,86.0,53.11,68.83,74.36,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4775,2017-03-16 07:35:00,77.37,78.5,86.0,53.11,68.82,74.33,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4776,2017-03-16 07:36:00,77.16,77.8,86.0,53.11,68.84,74.27,1,0.5,0.15,1.0,0.0,0.0,1.0,1,1
4777,2017-03-16 07:37:00,76.99,77.28,86.0,53.11,68.86,74.23,1,0.5,0.15,1.0,0.0,0.0,0.999681064,1,1
4778,2017-03-16 07:38:00,76.91,76.79,86.0,53.11,68.84,74.19,1,0.5,0.15,1.0,0.0,0.0,0.991171619,1,1
4779,2017-03-16 07:39:00,76.9,76.23,86.0,53.11,68.78,74.17,1,0.5,0.15,1.0,0.0,0.0,0.953047359,1,1
4780,2017-03-16 07:40:00,76.93,75.89,86.0,53.11,68.75,74.15,1,0.5,0.15,1.0,0.0,0.0,0.913305856,1,1
4781,2017-03-16 07:41:00,76.97,75.53,86.0,53.11,68.73,74.15,1,0.5,0.15,1.0,0.0,0.0,0.87909628,1,1
4782,2017-03-16 07:42:00,77.06,75.01,86.0,53.11,68.75,74.15,1,0.5,0.15,1.0,0.0,0.0,0.855730863,1,1
4783,2017-03-16 07:43:00,77.15,74.04,86.0,53.11,68.79,74.17,1,0.5,0.15,1.0,0.0,0.0,0.807030908,1,1
4784,2017-03-16 07:44:00,77.23,74.29,86.0,53.11,68.82,74.21,1,0.5,0.15,1.0,0.0,0.0,0.762268894,1,1
4785,2017-03-16 07:45:00,77.25,73.27,86.0,53.19,68.9,74.25,1,0.5,0.15,1.0,0.0,0.0,0.712765881,1,1
4786,2017-03-16 07:46:00,77.2,72.88,86.0,53.19,68.85,74.23,1,0.5,0.15,1.0,0.0,0.0,0.666720543,1,1
4787,2017-03-16 07:47:00,77.02,72.25,86.0,53.19,68.84,74.24,1,0.5,0.15,1.0,0.0,0.0,0.624511277,1,1
4788,2017-03-16 07:48:00,76.72,71.74,86.0,53.19,68.77,74.22,1,0.5,0.15,1.0,0.0,0.0,0.594375277,1,1
4789,2017-03-16 07:49:00,76.35,70.93,86.0,53.19,68.73,74.13,1,0.5,0.15,1.0,0.0,0.0,0.558537498,1,1
4790,2017-03-16 07:50:00,75.9,70.87,86.0,53.19,68.64,74.03,1,0.5,0.15,1.0,0.0,0.0,0.542159421,1,1
4791,2017-03-16 07:51:00,75.38,70.51,86.0,53.19,68.53,73.89,1,0.5,0.15,1.0,0.0,0.0,0.525169958,1,1
4792,2017-03-16 07:52:00,74.79,69.86,86.0,53.19,68.55,73.72,1,0.5,0.15,1.0,0.0,0.0,0.525969784,1,1
4793,2017-03-16 07:53:00,74.23,69.46,86.0,53.19,68.4,73.5,1,0.5,0.15,1.0,0.0,0.0,0.516024334,1,1
4794,2017-03-16 07:54:00,73.74,69.32,86.0,53.19,68.17,73.29,1,0.5,0.15,1.0,0.0,0.0,0.522696845,1,1
4795,2017-03-16 07:55:00,73.27,68.96,86.0,53.19,68.0,73.07,1,0.5,0.15,1.0,0.0,0.0,0.528488761,1,1
4796,2017-03-16 07:56:00,73.01,68.87,86.0,53.19,67.9,72.86,1,0.5,0.15,1.0,0.0,0.0,0.528747754,1,1
4797,2017-03-16 07:57:00,72.94,68.52,86.0,53.19,67.83,72.68,1,0.5,0.15,1.0,0.0,0.0,0.50781166,1,1
4798,2017-03-16 07:58:00,72.9,68.7,86.0,53.19,67.68,72.54,1,0.5,0.15,1.0,0.0,0.0,0.485915638,1,1
4799,2017-03-16 07:59:00,72.71,68.48,86.0,53.19,67.58,72.42,1,0.5,0.15,1.0,0.0,0.0,0.46821392,1,1
4800,2017-03-16 08:00:00,72.43,67.96,86.0,53.36,67.48,72.3,1,0.5,0.15,1.0,0.0,0.0,0.454830573,1,1
4801,2017-03-16 08:01:00,72.14,68.08,86.0,53.36,67.34,72.18,1,0.5,0.15,1.0,0.0,0.0,0.464423308,1,1
4802,2017-03-16 08:02:00,71.95,67.66,86.0,53.36,67.27,72.05,1,0.5,0.15,1.0,0.0,0.0,0.449993692,1,1
4803,2017-03-16 08:03:00,71.76,67.89,86.0,53.36,67.21,71.92,1,0.5,0.15,1.0,0.0,0.0,0.443421368,1,1
4804,2017-03-16 08:04:00,71.64,67.67,86.0,53.36,67.14,71.81,1,0.5,0.15,1.0,0.0,0.0,0.427549144,1,1
4805,2017-03-16 08:05:00,71.45,67.2,86.0,53.36,67.13,71.7,1,0.5,0.15,1.0,0.0,0.0,0.415440274,1,1
4806,2017-03-16 08:06:00,71.04,67.28,86.0,53.36,67.04,71.57,1,0.5,0.15,1.0,0.0,0.0,0.425620423,1,1
4807,2017-03-16 08:07:00,70.68,67.43,86.0,53.36,66.9,71.42,1,0.5,0.15,1.0,0.0,0.0,0.422499096,1,1
4808,2017-03-16 08:08:00,70.45,66.85,86.0,53.36,66.86,71.28,1,0.5,0.15,1.0,0.0,0.0,0.428467104,1,1
4809,2017-03-16 08:09:00,70.33,67.13,86.0,53.36,66.71,71.16,1,0.5,0.15,1.0,0.0,0.0,0.421784913,1,1
4810,2017-03-16 08:10:00,70.2,67.43,86.0,53.36,66.6,71.04,1,0.5,0.15,1.0,0.0,0.0,0.417205951,1,1
4811,2017-03-16 08:11:00,69.82,67.07,86.0,53.36,66.52,70.93,1,0.5,0.15,1.0,0.0,0.0,0.416945687,1,1
4812,2017-03-16 08:12:00,69.16,66.78,86.0,53.36,66.42,70.77,1,0.5,0.15,1.0,0.0,0.0,0.447131209,1,1
4813,2017-03-16 08:13:00,69.0,67.01,86.0,53.36,66.24,70.59,1,0.5,0.15,1.0,0.0,0.0,0.461071943,1,1
4814,2017-03-16 08:14:00,69.25,67.14,86.0,53.36,66.16,70.47,1,0.5,0.15,1.0,0.0,0.0,0.451230355,1,1
4815,2017-03-16 08:15:00,69.41,67.02,86.0,53.2,66.09,70.39,1,0.5,0.15,1.0,0.0,0.0,0.425967399,1,1
4816,2017-03-16 08:16:00,69.24,67.23,86.0,53.2,66.04,70.33,1,0.5,0.15,1.0,0.0,0.0,0.428976596,1,1
4817,2017-03-16 08:17:00,69.0,67.24,86.0,53.2,66.02,70.24,1,0.5,0.15,1.0,0.0,0.0,0.43413653,1,1
4818,2017-03-16 08:18:00,68.89,67.36,86.0,53.2,65.94,70.18,1,0.5,0.15,1.0,0.0,0.0,0.445270762,1,1
4819,2017-03-16 08:19:00,69.03,67.03,86.0,53.2,65.89,70.1,1,0.5,0.15,1.0,0.0,0.0,0.422753986,1,1
4820,2017-03-16 08:20:00,69.06,67.15,86.0,53.2,65.94,70.08,1,0.5,0.15,1.0,0.0,0.0,0.420915091,1,1
4821,2017-03-16 08:21:00,68.94,67.09,86.0,53.2,65.94,70.05,1,0.5,0.15,1.0,0.0,0.0,0.424960962,1,1
4822,2017-03-16 08:22:00,68.91,67.31,86.0,53.2,65.87,69.99,1,0.5,0.15,1.0,0.0,0.0,0.432853117,1,1
4823,2017-03-16 08:23:00,69.0,67.27,86.0,53.2,65.81,69.96,1,0.5,0.15,1.0,0.0,0.0,0.430195311,1,1
4824,2017-03-16 08:24:00,69.12,66.97,86.0,53.2,65.81,69.95,1,0.5,0.15,1.0,0.0,0.0,0.404604529,1,1
4825,2017-03-16 08:25:00,68.97,67.19,86.0,53.2,65.8,69.94,1,0.5,0.15,1.0,0.0,0.0,0.410056105,1,1
4826,2017-03-16 08:26:00,68.83,67.21,86.0,53.2,65.76,69.89,1,0.5,0.15,1.0,0.0,0.0,0.415003427,1,1
4827,2017-03-16 08:27:00,68.77,67.0,86.0,53.2,65.73,69.85,1,0.5,0.15,1.0,0.0,0.0,0.40717709,1,1
4828,2017-03-16 08:28:00,68.79,67.3,86.0,53.2,65.68,69.85,1,0.5,0.15,1.0,0.0,0.0,0.410937195,1,1
4829,2017-03-16 08:29:00,68.73,67.34,86.0,53.2,65.66,69.82,1,0.5,0.15,1.0,0.0,0.0,0.412210974,1,1
4830,2017-03-16 08:30:00,68.55,67.48,86.0,53.53,65.65,69.79,1,0.5,0.15,1.0,0.0,0.0,0.424760658,1,1
4831,2017-03-16 08:31:00,68.42,67.68,86.0,53.53,65.59,69.73,1,0.5,0.15,1.0,0.0,0.0,0.443368474,1,1
4832,2017-03-16 08:32:00,68.41,67.45,86.0,53.53,65.58,69.68,1,0.5,0.15,1.0,0.0,0.0,0.440783455,1,1
4833,2017-03-16 08:33:00,68.33,67.59,86.0,53.53,65.51,69.63,1,0.5,0.15,1.0,0.0,0.0,0.445422256,1,1
4834,2017-03-16 08:34:00,68.22,67.97,86.0,53.53,65.56,69.59,1,0.5,0.15,1.0,0.0,0.0,0.463454767,1,1
4835,2017-03-16 08:35:00,68.42,67.85,86.0,53.53,65.52,69.57,1,0.5,0.15,1.0,0.0,0.0,0.464930977,1,1
4836,2017-03-16 08:36:00,68.71,68.18,86.0,53.53,65.48,69.56,1,0.5,0.15,1.0,0.0,0.0,0.452482098,1,1
4837,2017-03-16 08:37:00,68.93,68.16,86.0,53.53,65.48,69.61,1,0.5,0.15,1.0,0.0,0.0,0.442444827,1,1
4838,2017-03-16 08:38:00,69.08,68.08,86.0,53.53,65.54,69.65,1,0.5,0.15,1.0,0.0,0.0,0.4240554,1,1
4839,2017-03-16 08:39:00,68.97,68.32,86.0,53.53,65.53,69.68,1,0.5,0.15,1.0,0.0,0.0,0.429563293,1,1
4840,2017-03-16 08:40:00,68.8,68.25,86.0,53.53,65.53,69.69,1,0.5,0.15,1.0,0.0,0.0,0.43195817,1,1
4841,2017-03-16 08:41:00,68.74,68.15,86.0,53.53,65.55,69.69,1,0.5,0.15,1.0,0.0,0.0,0.432231838,1,1
4842,2017-03-16 08:42:00,68.77,68.19,86.0,53.53,65.55,69.69,1,0.5,0.15,1.0,0.0,0.0,0.432309126,1,1
4843,2017-03-16 08:43:00,68.86,68.2,86.0,53.53,65.59,69.69,1,0.5,0.15,1.0,0.0,0.0,0.427706263,1,1
4844,2017-03-16 08:44:00,68.97,68.0,86.0,53.53,65.62,69.7,1,0.5,0.15,1.0,0.0,0.0,0.410959583,1,1
4845,2017-03-16 08:45:00,68.94,68.39,86.0,53.48,65.6,69.71,1,0.5,0.15,1.0,0.0,0.0,0.416292445,1,1
4846,2017-03-16 08:46:00,68.88,68.15,86.0,53.48,65.59,69.69,1,0.5,0.15,1.0,0.0,0.0,0.416193462,1,1
4847,2017-03-16 08:47:00,68.86,67.91,86.0,53.48,65.57,69.69,1,0.5,0.15,1.0,0.0,0.0,0.403251179,1,1
4848,2017-03-16 08:48:00,68.89,68.04,86.0,53.48,65.53,69.7,1,0.5,0.15,1.0,0.0,0.0,0.398164758,1,1
4849,2017-03-16 08:49:00,68.83,67.96,86.0,53.48,65.51,69.69,1,0.5,0.15,1.0,0.0,0.0,0.395238624,1,1
4850,2017-03-16 08:50:00,68.55,68.15,86.0,53.48,65.52,69.68,1,0.5,0.15,1.0,0.0,0.0,0.414241011,1,1
4851,2017-03-16 08:51:00,68.16,67.91,86.0,53.48,65.48,69.61,1,0.5,0.15,1.0,0.0,0.0,0.421992037,1,1
4852,2017-03-16 08:52:00,67.9,67.84,86.0,53.48,65.48,69.54,1,0.5,0.15,1.0,0.0,0.0,0.446783244,1,1
4853,2017-03-16 08:53:00,68.09,68.02,86.0,53.48,65.39,69.47,1,0.5,0.15,1.0,0.0,0.0,0.461695959,1,1
4854,2017-03-16 08:54:00,68.54,68.19,86.0,53.48,65.41,69.47,1,0.5,0.15,1.0,0.0,0.0,0.431221705,1,1
4855,2017-03-16 08:55:00,68.63,68.17,86.0,53.48,65.38,69.5,1,0.5,0.15,1.0,0.0,0.0,0.418531643,1,1
4856,2017-03-16 08:56:00,68.49,68.12,86.0,53.48,65.4,69.5,1,0.5,0.15,1.0,0.0,0.0,0.414434323,1,1
4857,2017-03-16 08:57:00,68.45,68.61,86.0,53.48,65.39,69.48,1,0.5,0.15,1.0,0.0,0.0,0.429475062,1,1
4858,2017-03-16 08:58:00,68.55,68.34,86.0,53.48,65.41,69.49,1,0.5,0.15,1.0,0.0,0.0,0.426506705,1,1
4859,2017-03-16 08:59:00,68.71,68.19,86.0,53.48,65.43,69.49,1,0.5,0.15,1.0,0.0,0.0,0.413669435,1,1
4860,2017-03-16 09:00:00,68.71,68.62,86.0,53.46,65.49,69.52,1,0.5,0.15,1.0,0.0,0.0,0.416409854,1,1
4861,2017-03-16 09:01:00,68.6,68.26,86.0,53.46,65.46,69.53,1,0.5,0.15,1.0,0.0,0.0,0.413837353,1,1
4862,2017-03-16 09:02:00,68.54,68.24,86.0,53.46,65.5,69.54,1,0.5,0.15,1.0,0.0,0.0,0.414748031,1,1
4863,2017-03-16 09:03:00,68.59,68.05,86.0,53.46,65.51,69.55,1,0.5,0.15,1.0,0.0,0.0,0.406700565,1,1
4864,2017-03-16 09:04:00,68.67,68.16,86.0,53.46,65.51,69.53,1,0.5,0.15,1.0,0.0,0.0,0.406980018,1,1
4865,2017-03-16 09:05:00,68.76,68.25,86.0,53.46,65.52,69.55,1,0.5,0.15,1.0,0.0,0.0,0.392823621,1,1
4866,2017-03-16 09:06:00,68.71,68.18,86.0,53.46,65.62,69.59,1,0.5,0.15,1.0,0.0,0.0,0.388893767,1,1
4867,2017-03-16 09:07:00,68.58,68.21,86.0,53.46,65.63,69.6,1,0.5,0.15,1.0,0.0,0.0,0.399759023,1,1
4868,2017-03-16 09:08:00,68.44,67.8,86.0,53.46,65.67,69.56,1,0.5,0.15,1.0,0.0,0.0,0.405104112,1,1
4869,2017-03-16 09:09:00,68.23,67.88,86.0,53.46,65.64,69.53,1,0.5,0.15,1.0,0.0,0.0,0.413907527,1,1
4870,2017-03-16 09:10:00,67.99,68.08,86.0,53.46,65.57,69.47,1,0.5,0.15,1.0,0.0,0.0,0.430408285,1,1
4871,2017-03-16 09:11:00,67.93,68.34,86.0,53.46,65.47,69.43,1,0.5,0.15,1.0,0.0,0.0,0.43324307,1,1
4872,2017-03-16 09:12:00,68.08,68.21,86.0,53.46,65.36,69.38,1,0.5,0.15,1.0,0.0,0.0,0.435708945,1,1
4873,2017-03-16 09:13:00,68.11,68.21,86.0,53.46,65.42,69.35,1,0.5,0.15,1.0,0.0,0.0,0.429710883,1,1
4874,2017-03-16 09:14:00,68.1,68.23,86.0,53.46,65.39,69.35,1,0.5,0.15,1.0,0.0,0.0,0.436978782,1,1
4875,2017-03-16 09:15:00,68.12,68.2,86.0,53.46,65.4,69.32,1,0.5,0.15,1.0,0.0,0.0,0.435269198,1,1
4876,2017-03-16 09:16:00,68.17,68.13,86.0,53.46,65.39,69.31,1,0.5,0.15,1.0,0.0,0.0,0.434681229,1,1
4877,2017-03-16 09:17:00,68.28,68.19,86.0,53.46,65.39,69.32,1,0.5,0.15,1.0,0.0,0.0,0.424815816,1,1
4878,2017-03-16 09:18:00,68.34,68.01,86.0,53.46,65.39,69.32,1,0.5,0.15,1.0,0.0,0.0,0.403795981,1,1
4879,2017-03-16 09:19:00,68.25,67.76,86.0,53.46,65.43,69.35,1,0.5,0.15,1.0,0.0,0.0,0.39294549,1,1
4880,2017-03-16 09:20:00,68.11,67.92,86.0,53.46,65.45,69.36,1,0.5,0.15,1.0,0.0,0.0,0.399852012,1,1
4881,2017-03-16 09:21:00,68.06,67.77,86.0,53.46,65.43,69.33,1,0.5,0.15,1.0,0.0,0.0,0.40399089,1,1
4882,2017-03-16 09:22:00,68.06,67.44,86.0,53.46,65.39,69.32,1,0.5,0.15,1.0,0.0,0.0,0.387158859,1,1
4883,2017-03-16 09:23:00,67.99,67.33,86.0,53.46,65.37,69.32,1,0.5,0.15,1.0,0.0,0.0,0.379649805,1,1
4884,2017-03-16 09:24:00,67.81,67.24,86.0,53.46,65.38,69.32,1,0.5,0.15,1.0,0.0,0.0,0.377479681,1,1
4885,2017-03-16 09:25:00,67.53,66.84,86.0,53.46,65.33,69.27,1,0.5,0.15,1.0,0.0,0.0,0.363477506,1,1
4886,2017-03-16 09:26:00,67.25,66.87,86.0,53.46,65.34,69.23,1,0.5,0.15,1.0,0.0,0.0,0.367682571,1,1
4887,2017-03-16 09:27:00,66.88,66.74,86.0,53.46,65.3,69.16,1,0.5,0.15,1.0,0.0,0.0,0.389428023,1,1
4888,2017-03-16 09:28:00,66.69,66.34,86.0,53.46,65.21,69.05,1,0.5,0.15,1.0,0.0,0.0,0.390635057,1,1
4889,2017-03-16 09:29:00,66.55,66.34,86.0,53.46,65.14,68.96,1,0.5,0.15,1.0,0.0,0.0,0.392625441,1,1
4890,2017-03-16 09:30:00,66.45,66.29,86.0,53.96,65.14,68.87,1,0.5,0.15,1.0,0.0,0.0,0.405423,1,1
4891,2017-03-16 09:31:00,66.43,66.31,86.0,53.96,65.09,68.78,1,0.5,0.15,1.0,0.0,0.0,0.39671821,1,1
4892,2017-03-16 09:32:00,66.36,66.61,86.0,53.96,65.03,68.71,1,0.5,0.15,1.0,0.0,0.0,0.405932831,1,1
4893,2017-03-16 09:33:00,66.39,66.38,86.0,53.96,64.97,68.67,1,0.5,0.15,1.0,0.0,0.0,0.405127738,1,1
4894,2017-03-16 09:34:00,66.46,66.37,86.0,53.96,64.85,68.63,1,0.5,0.15,1.0,0.0,0.0,0.401541446,1,1
4895,2017-03-16 09:35:00,66.53,66.31,86.0,53.96,64.85,68.61,1,0.5,0.15,1.0,0.0,0.0,0.399485688,1,1
4896,2017-03-16 09:36:00,66.61,66.38,86.0,53.96,64.87,68.59,1,0.5,0.15,1.0,0.0,0.0,0.395919413,1,1
4897,2017-03-16 09:37:00,66.55,66.48,86.0,53.96,64.92,68.6,1,0.5,0.15,1.0,0.0,0.0,0.391240398,1,1
4898,2017-03-16 09:38:00,66.41,66.19,86.0,53.96,64.9,68.59,1,0.5,0.15,1.0,0.0,0.0,0.401045725,1,1
4899,2017-03-16 09:39:00,66.36,66.62,86.0,53.96,64.86,68.55,1,0.5,0.15,1.0,0.0,0.0,0.419730846,1,1
4900,2017-03-16 09:40:00,66.63,66.13,86.0,53.96,64.9,68.56,1,0.5,0.15,1.0,0.0,0.0,0.396792102,1,1
4901,2017-03-16 09:41:00,66.91,66.44,86.0,53.96,64.95,68.57,1,0.5,0.15,1.0,0.0,0.0,0.375950552,1,1
4902,2017-03-16 09:42:00,66.87,66.19,86.0,53.96,64.98,68.58,1,0.5,0.15,1.0,0.0,0.0,0.363241953,1,1
4903,2017-03-16 09:43:00,66.59,66.29,86.0,53.96,65.06,68.57,1,0.5,0.15,1.0,0.0,0.0,0.377078813,1,1
4904,2017-03-16 09:44:00,66.36,66.31,86.0,53.96,65.12,68.56,1,0.5,0.15,1.0,0.0,0.0,0.399528521,1,1
4905,2017-03-16 09:45:00,66.53,66.64,86.0,54.23,65.11,68.51,1,0.5,0.15,1.0,0.0,0.0,0.408493635,1,1
4906,2017-03-16 09:46:00,66.97,66.08,86.0,54.23,65.1,68.53,1,0.5,0.15,1.0,0.0,0.0,0.367961467,1,1
4907,2017-03-16 09:47:00,66.98,66.2,86.0,54.23,65.12,68.59,1,0.5,0.15,1.0,0.0,0.0,0.354843706,1,1
4908,2017-03-16 09:48:00,66.56,66.31,86.0,54.23,65.09,68.61,1,0.5,0.15,1.0,0.0,0.0,0.369439537,1,1
4909,2017-03-16 09:49:00,66.03,65.98,86.0,54.23,65.02,68.54,1,0.5,0.15,1.0,0.0,0.0,0.397714029,1,1
4910,2017-03-16 09:50:00,65.88,66.38,86.0,54.23,64.93,68.44,1,0.5,0.15,1.0,0.0,0.0,0.417551329,1,1
4911,2017-03-16 09:51:00,66.24,66.33,86.0,54.23,64.84,68.4,1,0.5,0.15,1.0,0.0,0.0,0.396226376,1,1
4912,2017-03-16 09:52:00,66.35,66.26,86.0,54.23,64.83,68.41,1,0.5,0.15,1.0,0.0,0.0,0.373578179,1,1
4913,2017-03-16 09:53:00,65.97,66.15,86.0,54.23,64.78,68.38,1,0.5,0.15,1.0,0.0,0.0,0.393455564,1,1
4914,2017-03-16 09:54:00,65.63,65.94,86.0,54.23,64.76,68.31,1,0.5,0.15,1.0,0.0,0.0,0.423687771,1,1
4915,2017-03-16 09:55:00,65.88,65.96,86.0,54.23,64.74,68.25,1,0.5,0.15,1.0,0.0,0.0,0.417731367,1,1
4916,2017-03-16 09:56:00,66.43,66.22,86.0,54.23,64.78,68.25,1,0.5,0.15,1.0,0.0,0.0,0.399174766,1,1
4917,2017-03-16 09:57:00,66.69,66.54,86.0,54.23,64.8,68.3,1,0.5,0.15,1.0,0.0,0.0,0.387669932,1,1
4918,2017-03-16 09:58:00,66.67,66.52,86.0,54.23,64.87,68.38,1,0.5,0.15,1.0,0.0,0.0,0.38520271,1,1
4919,2017-03-16 09:59:00,66.59,66.86,86.0,54.23,64.93,68.38,1,0.5,0.15,1.0,0.0,0.0,0.392395269,1,1
4920,2017-03-16 10:00:00,66.63,66.47,86.0,54.29,65.01,68.39,1,0.5,0.15,1.0,0.0,0.0,0.391416839,1,1
4921,2017-03-16 10:01:00,66.74,66.66,86.0,54.29,65.03,68.42,1,0.5,0.15,1.0,0.0,0.0,0.376280936,1,1
4922,2017-03-16 10:02:00,66.62,66.5,86.0,54.29,65.1,68.46,1,0.5,0.15,1.0,0.0,0.0,0.375749216,1,1
4923,2017-03-16 10:03:00,66.38,66.52,86.0,54.29,65.03,68.43,1,0.5,0.15,1.0,0.0,0.0,0.398111307,1,1
4924,2017-03-16 10:04:00,66.46,66.33,86.0,54.29,64.99,68.41,1,0.5,0.15,1.0,0.0,0.0,0.390929775,1,1
