,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
10471,59.61,55,57.07,57.22,70.77,0.67,0.53,0.95,0.95,0.05,0.0,0.0,1.4,1.53,1,0
10472,59.55,55,57.05,57.18,70.71,0.66,0.53,0.96,0.96,0.04,0.0,0.0,1.4,1.53,1,0
10473,59.49,55,57.11,57.21,70.66,0.66,0.53,0.97,0.97,0.03,0.0,0.0,1.4,1.53,1,0
10474,59.45,55,57.03,57.12,70.61,0.66,0.53,0.98,0.98,0.02,0.0,0.0,1.4,1.53,1,0
10475,59.42,55,56.99,57.06,70.57,0.66,0.53,1.0,1.0,0.0,0.0,0.0,1.4,1.53,1,0
10476,59.53,55,57.02,57.08,70.52,0.66,0.53,1.0,1.0,0.0,0.01,0.0,1.4,1.53,1,0
10477,60.84,55,57.01,57.07,70.48,0.66,0.53,1.0,1.0,0.0,0.03,0.0,1.4,1.53,1,0
10478,61.14,55,56.97,57.04,70.44,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10479,59.94,55,56.98,57.05,70.4,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10480,58.4,55,57.02,57.09,70.36,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10481,57.19,55,56.99,57.06,70.31,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10482,56.4,55,56.97,57.03,70.26,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10483,55.9,55,56.96,57.03,70.21,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10484,55.59,55,57.0,57.06,70.15,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10485,55.41,55,57.03,57.1,70.09,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10486,55.3,55,57.05,57.12,70.03,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10487,55.25,55,57.09,57.15,69.97,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10488,55.22,55,57.11,57.17,69.92,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10489,55.2,55,57.14,57.21,69.86,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10490,55.19,55,57.18,57.24,69.81,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10491,55.19,55,57.21,57.28,69.75,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10492,55.19,55,57.23,57.3,69.7,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10493,55.19,55,57.27,57.33,69.65,0.66,0.53,1.0,1.0,0.0,0.05,0.0,1.4,1.53,1,0
10494,55.2,55,57.34,57.4,69.6,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10495,55.2,55,57.36,57.42,69.55,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10496,55.21,55,57.39,57.45,69.5,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10497,55.2,55,57.43,57.49,69.46,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10498,55.2,55,57.47,57.53,69.42,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10499,55.19,55,57.52,57.58,69.39,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10500,55.19,55,57.57,57.63,69.37,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10501,55.19,55,57.61,57.67,69.35,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10502,55.2,55,57.69,57.75,69.34,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10503,55.21,55,57.8,57.86,69.33,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10504,55.22,55,57.81,57.87,69.32,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10505,55.23,55,57.89,57.95,69.32,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10506,55.16,55,57.93,57.99,69.32,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10507,55.21,55,58.08,58.14,69.32,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10508,55.22,55,58.15,58.21,69.32,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10509,55.21,55,58.15,58.21,69.32,0.66,0.53,1.0,1.0,0.0,0.06,0.0,1.4,1.53,1,0
10510,55.25,55,58.23,58.29,69.32,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10511,55.23,55,58.29,58.35,69.33,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10512,55.22,55,58.3,58.35,69.33,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10513,55.23,55,58.31,58.37,69.34,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10514,55.25,55,58.39,58.45,69.35,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10515,55.3,55,58.47,58.52,69.35,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10516,55.29,55,58.57,58.63,69.36,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10517,55.29,55,58.62,58.67,69.37,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10518,55.28,55,58.72,58.77,69.38,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10519,55.24,55,58.71,58.77,69.39,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10520,55.28,55,58.79,58.84,69.41,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10521,55.32,55,58.88,58.94,69.42,0.66,0.53,1.0,1.0,0.0,0.07,0.0,1.4,1.53,1,0
10522,55.28,55,58.91,58.96,69.43,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10523,55.27,55,58.97,59.03,69.45,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10524,55.33,55,59.03,59.08,69.47,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10525,55.34,55,59.15,59.2,69.48,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10526,55.32,55,59.18,59.23,69.5,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10527,55.38,55,59.21,59.26,69.52,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10528,55.4,55,59.33,59.38,69.54,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10529,55.3,55,59.36,59.41,69.56,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10530,55.33,55,59.36,59.41,69.58,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10531,55.37,55,59.37,59.43,69.6,0.66,0.53,1.0,1.0,0.0,0.08,0.0,1.4,1.53,1,0
10532,55.31,55,59.46,59.51,69.62,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10533,55.32,55,59.45,59.51,69.64,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10534,55.27,55,59.47,59.52,69.66,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10535,55.27,55,59.48,59.53,69.68,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10536,55.37,55,59.56,59.61,69.7,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10537,55.33,55,59.72,59.77,69.72,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10538,55.29,55,59.8,59.86,69.74,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10539,55.34,55,59.84,59.89,69.76,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10540,55.37,55,59.87,59.92,69.77,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10541,55.44,55,60.01,60.06,69.8,0.66,0.53,1.0,1.0,0.0,0.09,0.0,1.4,1.53,1,0
10542,55.49,55,60.14,60.19,69.82,0.66,0.53,1.0,1.0,0.0,0.1,0.0,1.4,1.53,1,0
10543,55.51,55,60.29,60.34,69.84,0.66,0.53,1.0,1.0,0.0,0.1,0.0,1.4,1.53,1,0
10544,55.57,55,60.49,60.54,69.87,0.66,0.53,1.0,1.0,0.0,0.1,0.0,1.4,1.53,1,0
10545,55.43,55,60.61,60.66,69.91,0.66,0.53,1.0,1.0,0.0,0.1,0.0,1.4,1.53,1,0
10546,55.38,55,60.7,60.75,69.95,0.66,0.53,1.0,1.0,0.0,0.1,0.0,1.4,1.53,1,0
10547,55.46,55,60.76,60.81,69.98,0.66,0.53,1.0,1.0,0.0,0.1,0.0,1.4,1.53,1,0
10548,55.5,55,60.83,60.88,70.02,0.66,0.53,1.0,1.0,0.0,0.1,0.0,1.4,1.53,1,0
10549,55.41,55,60.83,60.88,70.05,0.66,0.53,1.0,1.0,0.0,0.11,0.0,1.4,1.53,1,0
10550,55.39,55,60.93,60.98,70.07,0.66,0.53,1.0,1.0,0.0,0.11,0.0,1.4,1.53,1,0
10551,55.52,55,61.04,61.09,70.09,0.66,0.53,1.0,1.0,0.0,0.11,0.0,1.4,1.53,1,0
10552,55.45,55,61.11,61.16,70.11,0.66,0.53,1.0,1.0,0.0,0.11,0.0,1.4,1.53,1,0
10553,55.52,55,61.28,61.32,70.12,0.66,0.53,1.0,1.0,0.0,0.11,0.0,1.4,1.53,1,0
10554,55.47,55,61.51,61.56,70.12,0.66,0.53,1.0,1.0,0.0,0.11,0.0,1.4,1.53,1,0
10555,55.48,55,61.62,61.66,70.12,0.66,0.53,1.0,1.0,0.0,0.11,0.0,1.4,1.53,1,0
10556,55.7,55,61.71,61.75,70.12,0.66,0.53,1.0,1.0,0.0,0.12,0.0,1.4,1.53,1,0
10557,55.63,55,61.72,61.76,70.11,0.66,0.53,1.0,1.0,0.0,0.12,0.0,1.4,1.53,1,0
10558,55.62,55,61.78,61.82,70.17,0.66,0.53,1.0,1.0,0.0,0.12,0.0,1.4,1.53,1,0
10559,55.59,55,61.81,61.85,70.33,0.66,0.53,1.0,1.0,0.0,0.12,0.0,1.4,1.53,1,0
10560,55.55,55,61.85,61.9,70.48,0.66,0.53,1.0,1.0,0.0,0.12,0.0,1.4,1.53,1,0
10561,55.6,55,61.93,61.97,70.63,0.66,0.53,1.0,1.0,0.0,0.13,0.0,1.4,1.53,1,0
10562,55.58,55,61.96,62.01,70.77,0.66,0.53,1.0,1.0,0.0,0.13,0.0,1.4,1.53,1,0
10563,55.56,55,62.06,62.11,70.9,0.66,0.53,1.0,1.0,0.0,0.13,0.0,1.4,1.53,1,0
10564,55.55,55,62.16,62.21,71.03,0.66,0.53,1.0,1.0,0.0,0.13,0.0,1.4,1.53,1,0
10565,55.55,55,62.18,62.23,71.14,0.66,0.53,1.0,1.0,0.0,0.13,0.0,1.4,1.53,1,0
10566,55.57,55,62.31,62.36,71.26,0.66,0.53,1.0,1.0,0.0,0.13,0.0,1.4,1.53,1,0
10567,55.56,55,62.36,62.41,71.36,0.66,0.53,1.0,1.0,0.0,0.14,0.0,1.4,1.53,1,0
10568,55.56,55,62.51,62.55,71.45,0.66,0.53,1.0,1.0,0.0,0.14,0.0,1.4,1.53,1,0
10569,55.56,55,62.66,62.7,71.58,0.66,0.53,1.0,1.0,0.0,0.14,0.0,1.4,1.53,1,0
10570,55.57,55,62.77,62.81,71.68,0.66,0.53,1.0,1.0,0.0,0.14,0.0,1.4,1.53,1,0
10571,55.51,55,62.9,62.94,71.78,0.66,0.53,1.0,1.0,0.0,0.14,0.0,1.4,1.53,1,0
10572,55.66,55,62.86,62.9,71.88,0.66,0.53,1.0,1.0,0.0,0.14,0.0,1.4,1.53,1,0
10573,55.68,55,62.91,62.96,71.98,0.66,0.53,1.0,1.0,0.0,0.15,0.0,1.4,1.53,1,0
10574,55.61,55,63.02,63.06,72.08,0.66,0.53,1.0,1.0,0.0,0.15,0.0,1.4,1.53,1,0
10575,55.59,55,63.16,63.21,72.18,0.66,0.53,1.0,1.0,0.0,0.15,0.0,1.4,1.53,1,0
10576,55.69,55,63.21,63.25,72.28,0.66,0.53,1.0,1.0,0.0,0.15,0.0,1.4,1.53,1,0
10577,55.74,55,63.32,63.37,72.37,0.66,0.53,1.0,1.0,0.0,0.15,0.0,1.4,1.53,1,0
10578,55.75,55,63.44,63.48,72.46,0.66,0.53,1.0,1.0,0.0,0.16,0.0,1.4,1.53,1,0
10579,55.98,55,63.47,63.52,72.56,0.66,0.53,1.0,1.0,0.0,0.16,0.0,1.4,1.52,1,0
10580,56.82,55,63.34,63.38,72.66,0.66,0.53,1.0,1.0,0.0,0.17,0.0,1.4,1.5,1,0
10581,57.46,55,63.28,63.33,72.75,0.66,0.53,1.0,1.0,0.0,0.18,0.0,1.4,1.48,1,0
10582,57.86,55,63.3,63.35,72.81,0.66,0.53,1.0,1.0,0.0,0.2,0.0,1.4,1.45,1,0
10583,58.11,55,63.2,63.25,72.86,0.66,0.53,1.0,1.0,0.0,0.21,0.0,1.4,1.43,1,0
10584,58.21,55,63.3,63.34,72.9,0.66,0.53,1.0,1.0,0.0,0.22,0.0,1.4,1.37,1,0
10585,58.38,55,63.44,63.49,72.93,0.66,0.53,1.0,1.0,0.0,0.23,0.0,1.4,1.28,1,0
10586,58.74,55,63.62,63.66,72.94,0.68,0.54,1.0,1.0,0.0,0.24,0.0,1.4,1.26,1,0
10587,59.22,55,63.85,63.89,72.95,0.7,0.56,1.0,1.0,0.0,0.26,0.0,1.4,1.25,1,0
10588,59.89,55,64.01,64.05,72.95,0.74,0.59,1.0,1.0,0.0,0.28,0.0,1.4,1.25,1,0
10589,60.47,55,64.05,64.09,72.95,0.77,0.62,1.0,1.0,0.0,0.3,0.0,1.4,1.26,1,0
10590,60.81,55,63.91,63.95,72.95,0.8,0.64,1.0,1.0,0.0,0.32,0.0,1.4,1.28,1,0
10591,61.04,55,63.92,63.96,72.95,0.82,0.66,1.0,1.0,0.0,0.34,0.0,1.4,1.29,1,0
10592,61.32,55,64.07,64.1,72.94,0.84,0.67,1.0,1.0,0.0,0.36,0.0,1.4,1.3,1,0
10593,61.51,55,63.97,64.0,72.93,0.85,0.68,1.0,1.0,0.0,0.38,0.0,1.4,1.31,1,0
10594,61.58,55,64.01,64.05,72.92,0.86,0.69,1.0,1.0,0.0,0.4,0.0,1.4,1.32,1,0
10595,61.68,55,64.02,64.06,72.91,0.87,0.7,1.0,1.0,0.0,0.42,0.0,1.4,1.32,1,0
10596,61.73,55,64.01,64.05,72.9,0.87,0.7,1.0,1.0,0.0,0.44,0.0,1.4,1.33,1,0
10597,61.73,55,64.0,64.04,72.88,0.88,0.7,1.0,1.0,0.0,0.46,0.0,1.4,1.33,1,0
10598,60.56,55,63.98,64.02,72.83,0.88,0.7,1.0,1.0,0.0,0.45,0.0,1.4,1.33,1,0
10599,54.82,55,64.1,64.14,72.78,0.88,0.7,1.0,1.0,0.0,0.47,0.0,1.4,1.33,1,0
10600,58.24,55,64.15,64.19,72.73,0.88,0.7,1.0,1.0,0.0,0.48,0.0,1.4,1.33,1,0
10601,60.82,55,64.07,64.1,72.64,0.88,0.7,1.0,1.0,0.0,0.45,0.0,1.4,1.33,1,0
10602,56.75,55,64.12,64.15,72.56,0.88,0.7,1.0,1.0,0.0,0.46,0.0,1.4,1.33,1,0
10603,54.6,55,64.24,64.27,72.48,0.88,0.7,1.0,1.0,0.0,0.48,0.0,1.4,1.34,1,0
10604,54.79,55,64.46,64.5,72.4,0.88,0.7,1.0,1.0,0.0,0.48,0.0,1.4,1.4,1,0
10605,58.1,55,64.63,64.66,72.33,0.88,0.7,1.0,1.0,0.0,0.47,0.0,1.4,1.49,1,0
10606,57.25,55,64.54,64.57,72.25,0.87,0.7,1.0,1.0,0.0,0.47,0.0,1.4,1.63,1,0
10607,54.13,55,64.55,64.59,72.19,0.84,0.67,1.0,1.0,0.0,0.47,0.0,1.4,1.63,1,0
10608,52.64,55,64.61,64.64,72.16,0.81,0.65,1.0,1.0,0.0,0.49,0.0,1.4,1.63,1,0
10609,56.08,55,64.74,64.77,72.15,0.77,0.62,1.0,1.0,0.0,0.47,0.0,1.4,1.61,1,0
10610,57.12,55,64.91,64.95,72.14,0.75,0.6,1.0,1.0,0.0,0.46,0.0,1.4,1.59,1,0
10611,54.11,55,65.21,65.25,72.16,0.73,0.58,1.0,1.0,0.0,0.46,0.0,1.4,1.58,1,0
10612,52.41,55,65.28,67.97,72.19,0.71,0.57,0.6,0.6,0.4,0.48,0.0,1.4,1.55,1,0
10613,58.48,55,65.31,71.09,72.23,0.7,0.56,0.4,0.4,0.6,0.46,0.0,1.4,1.56,1,0
10614,55.25,55,65.42,71.19,72.26,0.69,0.56,0.4,0.4,0.6,0.45,0.0,1.4,1.55,1,0
10615,50.46,55,65.36,71.25,72.3,0.69,0.55,0.4,0.4,0.6,0.49,0.0,1.4,1.55,1,0
10616,59.6,55,65.34,71.26,72.33,0.69,0.55,0.4,0.4,0.6,0.46,0.0,1.4,1.54,1,0
10617,55.05,55,65.61,71.3,72.35,0.69,0.55,0.4,0.4,0.6,0.45,0.0,1.4,1.53,1,0
10618,50.86,55,66.16,71.38,72.38,0.69,0.55,0.4,0.4,0.6,0.49,0.0,1.4,1.51,1,0
10619,60.67,55,66.69,71.44,72.4,0.69,0.55,0.4,0.4,0.6,0.46,0.0,1.4,1.48,1,0
10620,55.93,55,66.84,71.39,72.4,0.69,0.55,0.4,0.4,0.6,0.45,0.0,1.4,1.43,1,0
10621,51.44,55,66.58,71.25,72.41,0.69,0.55,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,0
10622,57.2,55,66.52,71.19,72.42,0.69,0.55,0.4,0.4,0.6,0.48,0.0,1.4,1.31,1,0
10623,59.43,55,66.53,71.15,72.41,0.7,0.56,0.4,0.4,0.6,0.45,0.0,1.4,1.27,1,0
10624,52.82,55,66.31,71.08,72.39,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.28,1,0
10625,51.91,55,66.06,71.0,72.39,0.72,0.57,0.4,0.4,0.6,0.5,0.0,1.4,1.28,1,0
10626,58.39,55,65.95,70.95,72.37,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.29,1,0
10627,58.79,55,66.01,70.94,72.34,0.73,0.59,0.4,0.4,0.6,0.46,0.0,1.4,1.29,1,0
10628,52.76,55,66.09,70.95,72.32,0.74,0.59,0.4,0.4,0.6,0.48,0.0,1.4,1.29,1,0
10629,52.41,55,65.98,70.91,72.3,0.74,0.59,0.4,0.4,0.6,0.49,0.0,1.4,1.3,1,0
10630,54.92,55,66.41,71.01,72.28,0.74,0.59,0.4,0.4,0.6,0.49,0.0,1.4,1.31,1,0
10631,59.63,55,66.99,71.15,72.25,0.74,0.59,0.4,0.4,0.6,0.46,0.0,1.4,1.33,1,0
10632,53.83,55,67.26,71.21,72.23,0.74,0.59,0.4,0.4,0.6,0.47,0.0,1.4,1.36,1,0
10633,52.31,55,67.35,71.24,72.22,0.74,0.59,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,0
10634,54.77,55,67.26,71.23,72.22,0.74,0.59,0.4,0.4,0.6,0.49,0.0,1.4,1.44,1,0
10635,59.17,55,67.21,71.22,72.2,0.74,0.59,0.4,0.4,0.6,0.46,0.0,1.4,1.48,1,0
10636,53.73,55,67.34,71.26,72.19,0.74,0.59,0.4,0.4,0.6,0.47,0.0,1.4,1.51,1,0
10637,52.33,55,67.15,71.23,72.19,0.74,0.59,0.4,0.4,0.6,0.49,0.0,1.4,1.54,1,0
10638,54.91,55,66.93,71.18,72.2,0.74,0.59,0.4,0.4,0.6,0.49,0.0,1.4,1.56,1,0
10639,58.71,55,66.66,71.12,72.19,0.73,0.59,0.4,0.4,0.6,0.46,0.0,1.4,1.56,1,0
10640,53.55,55,66.49,71.07,72.19,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.56,1,0
10641,52.5,55,66.65,71.12,72.2,0.73,0.58,0.4,0.4,0.6,0.49,0.0,1.4,1.56,1,0
10642,54.99,55,66.96,71.2,72.2,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
10643,58.72,55,67.11,71.24,72.2,0.73,0.58,0.4,0.4,0.6,0.46,0.0,1.4,1.55,1,0
10644,53.62,55,67.46,71.32,72.2,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.55,1,0
10645,52.54,55,67.44,71.32,72.2,0.73,0.58,0.4,0.4,0.6,0.49,0.0,1.4,1.54,1,0
10646,55.13,55,67.5,71.33,72.2,0.73,0.58,0.4,0.4,0.6,0.49,0.0,1.4,1.53,1,0
10647,56.99,55,67.6,71.34,72.2,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.51,1,0
10648,53.99,55,67.84,71.4,72.19,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
10649,54.81,55,68.13,71.46,72.19,0.73,0.58,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
10650,54.86,55,68.35,71.51,72.18,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
10651,54.87,55,68.2,71.46,72.17,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10652,54.93,55,68.38,71.5,72.17,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10653,54.98,55,68.55,71.54,72.16,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10654,54.95,55,68.54,71.53,72.16,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10655,54.93,55,68.29,71.46,72.15,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10656,54.97,55,67.93,71.36,72.14,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10657,54.92,55,67.91,71.36,72.14,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10658,54.95,55,68.01,71.38,72.13,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10659,54.94,55,68.09,71.4,72.13,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10660,54.97,55,67.95,71.36,72.12,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10661,54.97,55,67.98,71.36,72.12,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10662,54.96,55,68.2,71.42,72.12,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10663,54.99,55,68.17,71.41,72.11,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10664,55.0,55,68.2,71.42,72.11,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10665,54.95,55,68.09,71.39,72.11,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
10666,55.01,55,68.03,71.37,72.1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
10667,54.9,55,68.11,71.39,72.1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
10668,55.0,55,68.2,71.41,72.1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.48,1,0
10669,55.0,55,68.34,71.44,72.1,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10670,55.0,55,68.48,71.48,72.09,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10671,55.01,55,68.71,71.53,72.09,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10672,54.96,55,68.88,71.57,72.09,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10673,55.04,55,68.69,71.52,72.09,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
10674,55.19,55,69.11,71.63,72.09,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10675,54.88,55,69.25,71.66,72.08,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10676,55.08,55,69.12,71.63,72.08,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.46,1,0
10677,54.99,55,69.03,71.6,72.08,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10678,55.07,55,69.13,71.62,72.07,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10679,54.97,55,69.26,71.65,72.07,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10680,55.01,55,69.38,71.68,72.07,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10681,55.06,55,69.43,71.69,72.06,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10682,55.13,55,69.71,71.76,72.06,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10683,54.94,55,69.81,71.78,72.06,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
10684,55.01,55,69.63,71.73,72.05,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
10685,55.0,55,69.55,71.71,72.05,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
10686,54.93,55,69.54,71.7,72.05,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
10687,55.02,55,69.36,71.66,72.04,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.44,1,0
10688,54.97,55,69.66,71.73,72.04,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10689,55.06,55,70.0,71.82,72.04,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10690,54.96,55,70.26,71.89,72.04,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10691,55.09,55,70.3,71.89,72.04,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10692,54.98,55,70.48,71.94,72.03,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10693,55.1,55,70.61,71.97,72.03,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
10694,55.0,55,70.8,72.02,72.03,0.73,0.58,0.4,0.4,0.6,0.47,0.0,1.4,1.45,1,0
