,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
2409,60.55,59.85,86.0,58.69,63.83,0.5,0.15,1.0,0.0,0.0,0.267981315,1,1
2410,60.01,60.08,86.0,58.69,63.83,0.5,0.15,1.0,0.0,0.0,0.295695395,1,1
2411,59.47,59.9,86.0,58.69,63.82,0.5,0.15,1.0,0.0,0.0,0.333228375,1,1
2412,59.47,59.94,86.0,58.69,63.75,0.5,0.15,1.0,0.0,0.0,0.346080672,1,1
2413,59.95,60.33,86.0,58.69,63.77,0.5,0.15,1.0,0.0,0.0,0.331928831,1,1
2414,60.43,60.43,86.0,58.69,63.77,0.5,0.15,1.0,0.0,0.0,0.320425453,1,1
2415,60.54,60.57,86.0,60.27,63.81,0.5,0.15,1.0,0.0,0.0,0.315508434,1,1
2416,60.32,60.87,86.0,60.27,63.76,0.5,0.15,1.0,0.0,0.0,0.354435738,1,1
2417,60.42,61.38,86.0,60.27,63.78,0.5,0.15,1.0,0.0,0.0,0.371529155,1,1
2418,61.24,61.39,86.0,60.27,63.88,0.5,0.15,1.0,0.0,0.0,0.342231688,1,1
2419,61.82,61.48,86.0,60.27,64.05,0.5,0.15,1.0,0.0,0.0,0.311244857,1,1
2420,61.67,61.85,86.0,60.27,64.15,0.5,0.15,1.0,0.0,0.0,0.330922487,1,1
2421,61.42,62.0,86.0,60.27,64.22,0.5,0.15,1.0,0.0,0.0,0.352850284,1,1
2422,61.55,62.19,86.0,60.27,64.26,0.5,0.15,1.0,0.0,0.0,0.366367678,1,1
2423,62.02,62.48,86.0,60.27,64.3,0.5,0.15,1.0,0.0,0.0,0.357338854,1,1
2424,62.53,62.45,86.0,60.27,64.39,0.5,0.15,1.0,0.0,0.0,0.329344849,1,1
2425,62.67,62.25,86.0,60.27,64.51,0.5,0.15,1.0,0.0,0.0,0.317759635,1,1
2426,62.37,62.51,86.0,60.27,64.6,0.5,0.15,1.0,0.0,0.0,0.322653098,1,1
2427,61.97,62.29,86.0,60.27,64.65,0.5,0.15,1.0,0.0,0.0,0.332370868,1,1
2428,61.78,62.36,86.0,60.27,64.63,0.5,0.15,1.0,0.0,0.0,0.355493884,1,1
2429,62.12,62.53,86.0,60.27,64.62,0.5,0.15,1.0,0.0,0.0,0.355914673,1,1
2430,62.74,62.31,86.0,61.28,64.68,0.5,0.15,1.0,0.0,0.0,0.312424776,1,1
2431,62.81,62.55,86.0,61.28,64.77,0.5,0.15,1.0,0.0,0.0,0.301750914,1,1
2432,62.24,62.51,86.0,61.28,64.82,0.5,0.15,1.0,0.0,0.0,0.336416517,1,1
2433,61.73,62.55,86.0,61.28,64.75,0.5,0.15,1.0,0.0,0.0,0.379672527,1,1
2434,62.13,62.82,86.0,61.28,64.71,0.5,0.15,1.0,0.0,0.0,0.396972813,1,1
2435,63.05,62.83,86.0,61.28,64.72,0.5,0.15,1.0,0.0,0.0,0.338987736,1,1
2436,63.09,62.95,86.0,61.28,64.82,0.5,0.15,1.0,0.0,0.0,0.333353009,1,1
2437,62.63,63.47,86.0,61.28,64.85,0.5,0.15,1.0,0.0,0.0,0.368364486,1,1
2438,62.58,63.17,86.0,61.28,64.87,0.5,0.15,1.0,0.0,0.0,0.379065644,1,1
2439,63.04,63.7,86.0,61.28,64.88,0.5,0.15,1.0,0.0,0.0,0.383287986,1,1
2440,63.55,63.68,86.0,61.28,64.89,0.5,0.15,1.0,0.0,0.0,0.36318865,1,1
2441,63.88,64.01,86.0,61.28,64.96,0.5,0.15,1.0,0.0,0.0,0.35275262,1,1
2442,64.02,64.01,86.0,61.28,65.0,0.5,0.15,1.0,0.0,0.0,0.346380481,1,1
2443,63.97,64.04,86.0,61.28,65.01,0.5,0.15,1.0,0.0,0.0,0.358437634,1,1
2444,63.95,64.4,86.0,61.28,65.02,0.5,0.15,1.0,0.0,0.0,0.361634714,1,1
2445,64.07,64.5,86.0,60.56,65.05,0.5,0.15,1.0,0.0,0.0,0.366279627,1,1
2446,64.3,64.36,86.0,60.56,65.1,0.5,0.15,1.0,0.0,0.0,0.350067621,1,1
2447,64.45,64.28,86.0,60.56,65.09,0.5,0.15,1.0,0.0,0.0,0.336562485,1,1
2448,64.49,64.21,86.0,60.56,65.08,0.5,0.15,1.0,0.0,0.0,0.330872602,1,1
2449,64.32,64.66,86.0,60.56,65.06,0.5,0.15,1.0,0.0,0.0,0.351743345,1,1
2450,64.17,64.21,86.0,60.56,65.04,0.5,0.15,1.0,0.0,0.0,0.355148098,1,1
2451,64.09,64.47,86.0,60.56,65.03,0.5,0.15,1.0,0.0,0.0,0.360651459,1,1
2452,64.0,64.65,86.0,60.56,65.04,0.5,0.15,1.0,0.0,0.0,0.374868283,1,1
2453,64.1,64.45,86.0,60.56,65.04,0.5,0.15,1.0,0.0,0.0,0.372816655,1,1
2454,64.24,64.21,86.0,60.56,65.06,0.5,0.15,1.0,0.0,0.0,0.361904898,1,1
2455,64.18,64.49,86.0,60.56,65.04,0.5,0.15,1.0,0.0,0.0,0.370027264,1,1
2456,63.97,64.63,86.0,60.56,65.03,0.5,0.15,1.0,0.0,0.0,0.39188632,1,1
2457,64.07,64.56,86.0,60.56,64.98,0.5,0.15,1.0,0.0,0.0,0.394334998,1,1
2458,64.4,65.07,86.0,60.56,64.98,0.5,0.15,1.0,0.0,0.0,0.38982954,1,1
2459,64.72,64.88,86.0,60.56,64.97,0.5,0.15,1.0,0.0,0.0,0.367640045,1,1
2460,64.84,65.23,86.0,59.48,65.0,0.5,0.15,1.0,0.0,0.0,0.369538807,1,1
2461,64.85,65.12,86.0,59.48,65.07,0.5,0.15,1.0,0.0,0.0,0.365707768,1,1
2462,64.86,65.26,86.0,59.48,65.09,0.5,0.15,1.0,0.0,0.0,0.385289496,1,1
2463,65.02,65.05,86.0,59.48,65.14,0.5,0.15,1.0,0.0,0.0,0.381534526,1,1
2464,65.29,65.53,86.0,59.48,65.19,0.5,0.15,1.0,0.0,0.0,0.378080879,1,1
2465,65.54,65.97,86.0,59.48,65.23,0.5,0.15,1.0,0.0,0.0,0.36636145,1,1
2466,65.57,65.49,86.0,59.48,65.26,0.5,0.15,1.0,0.0,0.0,0.354027365,1,1
2467,65.43,65.51,86.0,59.48,65.29,0.5,0.15,1.0,0.0,0.0,0.3602054,1,1
2468,65.36,65.48,86.0,59.48,65.28,0.5,0.15,1.0,0.0,0.0,0.367402966,1,1
2469,65.38,65.28,86.0,59.48,65.25,0.5,0.15,1.0,0.0,0.0,0.370646735,1,1
2470,65.52,65.36,86.0,59.48,65.22,0.5,0.15,1.0,0.0,0.0,0.364842138,1,1
2471,65.62,65.54,86.0,59.48,65.21,0.5,0.15,1.0,0.0,0.0,0.368874309,1,1
2472,65.57,65.73,86.0,59.48,65.23,0.5,0.15,1.0,0.0,0.0,0.377958742,1,1
2473,65.46,65.62,86.0,59.48,65.22,0.5,0.15,1.0,0.0,0.0,0.379256643,1,1
2474,65.29,65.63,86.0,59.48,65.22,0.5,0.15,1.0,0.0,0.0,0.390902168,1,1
2475,65.18,66.04,86.0,59.16,65.18,0.5,0.15,1.0,0.0,0.0,0.410155427,1,1
2476,65.29,66.09,86.0,59.16,65.15,0.5,0.15,1.0,0.0,0.0,0.411220356,1,1
2477,65.53,65.98,86.0,59.16,65.11,0.5,0.15,1.0,0.0,0.0,0.410351846,1,1
2478,65.77,65.7,86.0,59.16,65.1,0.5,0.15,1.0,0.0,0.0,0.39141709,1,1
2479,65.74,66.15,86.0,59.16,65.13,0.5,0.15,1.0,0.0,0.0,0.401020785,1,1
2480,65.74,66.4,86.0,59.16,65.15,0.5,0.15,1.0,0.0,0.0,0.409364722,1,1
2481,65.87,66.35,86.0,59.16,65.2,0.5,0.15,1.0,0.0,0.0,0.406698906,1,1
2482,66.03,66.63,86.0,59.16,65.28,0.5,0.15,1.0,0.0,0.0,0.416067022,1,1
2483,66.18,66.6,86.0,59.16,65.32,0.5,0.15,1.0,0.0,0.0,0.412275921,1,1
2484,66.34,66.74,86.0,59.16,65.36,0.5,0.15,1.0,0.0,0.0,0.407802505,1,1
2485,66.49,66.6,86.0,59.16,65.37,0.5,0.15,1.0,0.0,0.0,0.403683702,1,1
2486,66.65,66.66,86.0,59.16,65.42,0.5,0.15,1.0,0.0,0.0,0.394452499,1,1
2487,66.83,66.93,86.0,59.16,65.48,0.5,0.15,1.0,0.0,0.0,0.390522521,1,1
2488,66.98,67.13,86.0,59.16,65.49,0.5,0.15,1.0,0.0,0.0,0.383126251,1,1
2489,67.08,67.04,86.0,59.16,65.53,0.5,0.15,1.0,0.0,0.0,0.374054191,1,1
2490,66.99,67.19,86.0,59.36,65.59,0.5,0.15,1.0,0.0,0.0,0.38025223,1,1
2491,66.68,67.19,86.0,59.36,65.65,0.5,0.15,1.0,0.0,0.0,0.405294428,1,1
2492,66.57,67.16,86.0,59.36,65.67,0.5,0.15,1.0,0.0,0.0,0.429211964,1,1
2493,66.82,67.25,86.0,59.36,65.67,0.5,0.15,1.0,0.0,0.0,0.427061117,1,1
2494,66.93,67.7,86.0,59.36,65.67,0.5,0.15,1.0,0.0,0.0,0.417069553,1,1
2495,66.95,67.71,86.0,59.36,65.67,0.5,0.15,1.0,0.0,0.0,0.421197868,1,1
2496,67.03,67.63,86.0,59.36,65.7,0.5,0.15,1.0,0.0,0.0,0.433873521,1,1
2497,67.16,67.64,86.0,59.36,65.69,0.5,0.15,1.0,0.0,0.0,0.442566234,1,1
2498,67.48,68.24,86.0,59.36,65.73,0.5,0.15,1.0,0.0,0.0,0.44805542,1,1
2499,67.89,68.1,86.0,59.36,65.78,0.5,0.15,1.0,0.0,0.0,0.423112158,1,1
2500,68.07,68.34,86.0,59.36,65.84,0.5,0.15,1.0,0.0,0.0,0.414658153,1,1
2501,68.02,68.65,86.0,59.36,65.89,0.5,0.15,1.0,0.0,0.0,0.428103289,1,1
2502,68.01,68.56,86.0,59.36,65.93,0.5,0.15,1.0,0.0,0.0,0.444196556,1,1
2503,68.31,68.98,86.0,59.36,65.95,0.5,0.15,1.0,0.0,0.0,0.44957361,1,1
2504,68.68,68.97,86.0,59.36,65.99,0.5,0.15,1.0,0.0,0.0,0.425514249,1,1
2505,68.95,69.01,86.0,59.22,66.09,0.5,0.06125,1.0,0.0,0.0,0.170251776,0,1
2506,67.99,50.0,86.0,59.22,66.86,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2507,65.6,50.0,86.0,59.22,67.36,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2508,63.27,50.0,86.0,59.22,67.33,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2509,61.48,50.0,86.0,59.22,67.1,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2510,60.08,50.0,86.0,59.22,66.73,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2511,58.95,50.0,86.0,59.22,66.29,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2512,57.97,50.0,86.0,59.22,65.81,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2513,57.1,50.0,86.0,59.22,65.39,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2514,56.3,50.0,86.0,59.22,64.97,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2515,55.65,50.0,86.0,59.22,64.53,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2516,55.15,50.0,86.0,59.22,64.15,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2517,54.79,50.0,86.0,59.22,63.83,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2518,54.53,50.0,86.0,59.22,63.49,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2519,54.38,50.0,86.0,59.22,63.22,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2520,54.27,50.0,86.0,58.36,62.96,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2521,54.2,50.0,86.0,58.36,62.73,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2522,54.19,50.0,86.0,58.36,62.51,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2523,54.19,50.0,86.0,58.36,62.36,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2524,54.22,50.0,86.0,58.36,62.22,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2525,54.27,50.0,86.0,58.36,62.07,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2526,54.33,50.0,86.0,58.36,61.96,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2527,54.42,50.0,86.0,58.36,61.84,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2528,54.51,50.0,86.0,58.36,61.78,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2529,54.61,50.0,86.0,58.36,61.71,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2530,54.71,50.0,86.0,58.36,61.64,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2531,54.77,50.0,86.0,58.36,61.61,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2532,54.69,50.0,86.0,58.36,61.55,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2533,54.48,50.0,86.0,58.36,61.47,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2534,54.17,50.0,86.0,58.36,61.38,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2535,53.79,50.0,86.0,57.7,61.29,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2536,53.37,50.0,86.0,57.7,61.15,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2537,53.02,50.0,86.0,57.7,60.98,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2538,52.76,50.0,86.0,57.7,60.85,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2539,52.6,50.0,86.0,57.7,60.73,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2540,52.52,50.0,86.0,57.7,60.58,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2541,52.48,50.0,86.0,57.7,60.47,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2542,52.48,50.0,86.0,57.7,60.4,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2543,52.52,50.0,86.0,57.7,60.28,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2544,52.59,50.0,86.0,57.7,60.19,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2545,52.65,50.0,86.0,57.7,60.12,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2546,52.75,50.0,86.0,57.7,60.09,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2547,52.86,50.0,86.0,57.7,60.04,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2548,52.98,50.0,86.0,57.7,60.01,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2549,53.1,50.0,86.0,57.7,59.98,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2550,53.23,50.0,86.0,56.88,59.98,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2551,53.38,50.0,86.0,56.88,59.95,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2552,53.52,50.0,86.0,56.88,59.93,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2553,53.67,50.0,86.0,56.88,59.93,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2554,53.79,50.0,86.0,56.88,59.95,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2555,53.88,50.0,86.0,56.88,60.01,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2556,53.84,50.0,86.0,56.88,60.03,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2557,53.66,50.0,86.0,56.88,59.99,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2558,53.36,50.0,86.0,56.88,59.95,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2559,52.99,50.0,86.0,56.88,59.85,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2560,52.59,50.0,86.0,56.88,59.77,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2561,52.26,50.0,86.0,56.88,59.66,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2562,52.03,50.16,86.0,56.88,59.58,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2563,51.89,50.91,86.0,56.88,59.47,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2564,51.83,51.29,86.0,56.88,59.38,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2565,51.82,51.67,86.0,56.48,59.28,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2566,51.85,52.41,86.0,56.48,59.25,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2567,51.89,52.94,86.0,56.48,59.22,0.5,0.0,1.0,0.0,0.0,0.0,0,1
2568,51.96,53.44,86.0,56.48,59.15,0.5,0.0,1.0,0.0,0.0,0.008759489,0,1
2569,52.03,53.78,86.0,56.48,59.09,0.5,0.0,1.0,0.0,0.0,0.029233969,0,1
2570,52.13,54.5,86.0,56.48,59.04,0.5,0.0,1.0,0.0,0.0,0.065689866,0,1
2571,52.25,54.96,86.0,56.48,59.0,0.5,0.0,1.0,0.0,0.0,0.096358308,0,1
2572,52.37,55.62,86.0,56.48,58.99,0.5,0.0,1.0,0.0,0.0,0.135454655,0,1
2573,52.48,56.26,86.0,56.48,59.02,0.5,0.0,1.0,0.0,0.0,0.1756665,0,1
2574,52.63,56.67,86.0,56.48,59.01,0.5,0.0,1.0,0.0,0.0,0.21072559,0,1
2575,52.79,57.58,86.0,56.48,59.05,0.5,0.0,1.0,0.0,0.0,0.2658544,0,1
2576,53.0,58.08,86.0,56.48,59.06,0.5,0.0,1.0,0.0,0.0,0.286480545,0,1
2577,53.49,58.14,86.0,56.48,59.06,0.5,0.0,1.0,0.0,0.0,0.306791078,0,1
2578,54.28,58.87,86.0,56.48,59.15,0.5,0.0,1.0,0.0,0.0,0.310316612,0,1
2579,55.17,59.21,86.0,56.48,59.23,0.5,0.0,1.0,0.0,0.0,0.297409322,0,1
2580,55.93,59.49,86.0,55.74,59.35,0.5,0.0,1.0,0.0,0.0,0.276103689,0,1
2581,56.35,59.95,86.0,55.74,59.51,0.5,0.0,1.0,0.0,0.0,0.27542371,0,1
2582,56.31,60.65,86.0,55.74,59.68,0.5,0.0,1.0,0.0,0.0,0.311212923,0,1
2583,56.25,60.4,86.0,55.74,59.79,0.5,0.0,1.0,0.0,0.0,0.328104186,0,1
2584,56.32,60.87,86.0,55.74,59.86,0.5,0.0,1.0,0.0,0.0,0.368012233,0,1
2585,56.79,60.92,86.0,55.74,59.93,0.5,0.0,1.0,0.0,0.0,0.377465895,0,1
2586,57.68,61.11,86.0,55.74,60.06,0.5,0.0,1.0,0.0,0.0,0.343148398,0,1
2587,58.3,61.01,86.0,55.74,60.22,0.5,0.0,1.0,0.0,0.0,0.312768166,0,1
2588,58.28,61.62,86.0,55.74,60.43,0.5,0.0,1.0,0.0,0.0,0.318212808,0,1
2589,58.15,61.26,86.0,55.74,60.56,0.5,0.0,1.0,0.0,0.0,0.347021519,0,1
2590,58.41,61.77,86.0,55.74,60.62,0.5,0.0,1.0,0.0,0.0,0.374978951,0,1
2591,59.34,61.42,86.0,55.74,60.78,0.5,0.0,1.0,0.0,0.0,0.333884365,0,1
2592,59.91,61.87,86.0,55.74,60.97,0.5,0.0,1.0,0.0,0.0,0.301815479,0,1
2593,59.78,61.7,86.0,55.74,61.15,0.5,0.0,1.0,0.0,0.0,0.303168801,0,1
2594,59.35,62.04,86.0,55.74,61.25,0.5,0.0,1.0,0.0,0.0,0.342454403,0,1
2595,59.3,61.82,86.0,55.59,61.33,0.5,0.0,1.0,0.0,0.0,0.366737133,0,1
2596,59.9,62.27,86.0,55.59,61.41,0.5,0.0,1.0,0.0,0.0,0.354735437,0,1
2597,60.69,62.17,86.0,55.59,61.57,0.5,0.0,1.0,0.0,0.0,0.310725829,0,1
2598,60.84,62.12,86.0,55.59,61.69,0.5,0.0,1.0,0.0,0.0,0.295483375,0,1
2599,60.48,62.07,86.0,55.59,61.83,0.5,0.0,1.0,0.0,0.0,0.315059371,0,1
2600,60.09,61.98,86.0,55.59,61.89,0.5,0.0,1.0,0.0,0.0,0.340493702,0,1
2601,60.22,62.01,86.0,55.59,61.93,0.5,0.0,1.0,0.0,0.0,0.350356351,0,1
2602,60.93,61.97,86.0,55.59,62.0,0.5,0.0,1.0,0.0,0.0,0.328393802,0,1
2603,61.5,61.88,86.0,55.59,62.12,0.5,0.0,1.0,0.0,0.0,0.280628016,0,1
2604,61.36,61.87,86.0,55.59,62.24,0.5,0.0,1.0,0.0,0.0,0.258528094,0,1
2605,60.57,62.04,86.0,55.59,62.31,0.5,0.0,1.0,0.0,0.0,0.303956199,0,1
2606,59.86,61.85,86.0,55.59,62.28,0.5,0.0,1.0,0.0,0.0,0.350822311,0,1
2607,59.97,61.95,86.0,55.59,62.25,0.5,0.0,1.0,0.0,0.0,0.367419789,0,1
2608,60.83,61.76,86.0,55.59,62.24,0.5,0.0,1.0,0.0,0.0,0.325676199,0,1
2609,61.18,62.02,86.0,55.59,62.33,0.5,0.0,1.0,0.0,0.0,0.299765387,0,1
2610,60.6,61.8,86.0,55.59,62.36,0.5,0.0,1.0,0.0,0.0,0.318131229,0,1
2611,59.86,61.63,86.0,55.59,62.32,0.5,0.0,1.0,0.0,0.0,0.365277619,0,1
2612,60.01,61.75,86.0,55.59,62.27,0.5,0.0,1.0,0.0,0.0,0.396272072,0,1
2613,61.11,62.02,86.0,55.59,62.3,0.5,0.0,1.0,0.0,0.0,0.354062,0,1
2614,61.77,61.96,86.0,55.59,62.41,0.5,0.0,1.0,0.0,0.0,0.291987875,0,1
2615,61.21,61.77,86.0,55.59,62.49,0.5,0.0,1.0,0.0,0.0,0.30421814,0,1
2616,60.32,61.86,86.0,55.59,62.5,0.5,0.0,1.0,0.0,0.0,0.367333703,0,1
2617,60.53,61.93,86.0,55.59,62.45,0.5,0.0,1.0,0.0,0.0,0.374502154,0,1
2618,61.63,61.93,86.0,55.59,62.49,0.5,0.0,1.0,0.0,0.0,0.323400662,0,1
2619,62.02,62.22,86.0,55.59,62.6,0.5,0.0,1.0,0.0,0.0,0.289827836,0,1
2620,61.47,62.01,86.0,55.59,62.68,0.5,0.0,1.0,0.0,0.0,0.297889049,0,1
2621,60.76,61.91,86.0,55.59,62.68,0.5,0.0,1.0,0.0,0.0,0.34641373,0,1
2622,60.73,61.55,86.0,55.59,62.67,0.5,0.0,1.0,0.0,0.0,0.360814589,0,1
2623,61.45,61.63,86.0,55.59,62.68,0.5,0.0,1.0,0.0,0.0,0.339557932,0,1
2624,62.19,61.72,86.0,55.59,62.78,0.5,0.0,1.0,0.0,0.0,0.291660005,0,1
2625,62.13,61.51,86.0,55.74,62.86,0.5,0.0,1.0,0.0,0.0,0.26704704,0,1
2626,61.27,61.46,86.0,55.74,62.89,0.5,0.0,1.0,0.0,0.0,0.303442967,0,1
2627,60.6,61.43,86.0,55.74,62.88,0.5,0.0,1.0,0.0,0.0,0.341142294,0,1
2628,60.74,61.4,86.0,55.74,62.81,0.5,0.0,1.0,0.0,0.0,0.353101166,0,1
2629,61.36,61.51,86.0,55.74,62.8,0.5,0.0,1.0,0.0,0.0,0.321188959,0,1
2630,61.75,61.36,86.0,55.74,62.85,0.5,0.0,1.0,0.0,0.0,0.290841725,0,1
2631,61.36,61.74,86.0,55.74,62.86,0.5,0.0,1.0,0.0,0.0,0.296340802,0,1
2632,60.56,61.41,86.0,55.74,62.84,0.5,0.0,1.0,0.0,0.0,0.334536594,0,1
2633,60.06,61.47,86.0,55.74,62.75,0.5,0.0,1.0,0.0,0.0,0.382991302,0,1
2634,60.67,61.58,86.0,55.74,62.66,0.5,0.0,1.0,0.0,0.0,0.373064165,0,1
2635,61.59,61.42,86.0,55.74,62.68,0.5,0.0,1.0,0.0,0.0,0.324272381,0,1
2636,61.62,61.25,86.0,55.74,62.76,0.5,0.0,1.0,0.0,0.0,0.291380426,0,1
2637,60.79,61.53,86.0,55.74,62.78,0.5,0.0,1.0,0.0,0.0,0.333185271,0,1
2638,60.22,61.48,86.0,55.74,62.72,0.5,0.0,1.0,0.0,0.0,0.378767197,0,1
2639,60.74,61.48,86.0,55.74,62.68,0.5,0.0,1.0,0.0,0.0,0.380943845,0,1
2640,61.72,61.48,86.0,56.12,62.7,0.5,0.0,1.0,0.0,0.0,0.325532897,0,1
2641,61.97,61.74,86.0,56.12,62.8,0.5,0.0,1.0,0.0,0.0,0.28883181,0,1
2642,61.35,61.7,86.0,56.12,62.84,0.5,0.0,1.0,0.0,0.0,0.315541895,0,1
2643,60.66,61.75,86.0,56.12,62.83,0.5,0.0,1.0,0.0,0.0,0.368859086,0,1
2644,60.97,61.51,86.0,56.12,62.79,0.5,0.0,1.0,0.0,0.0,0.370537606,0,1
2645,61.99,61.4,86.0,56.12,62.83,0.5,0.0,1.0,0.0,0.0,0.310630807,0,1
2646,62.2,61.4,86.0,56.12,62.89,0.5,0.0,1.0,0.0,0.0,0.274741664,0,1
2647,61.5,61.5,86.0,56.12,62.93,0.5,0.0,1.0,0.0,0.0,0.302467901,0,1
2648,60.78,61.53,86.0,56.12,62.93,0.5,0.0,1.0,0.0,0.0,0.351377488,0,1
2649,60.9,61.55,86.0,56.12,62.88,0.5,0.0,1.0,0.0,0.0,0.370006586,0,1
2650,61.82,61.16,86.0,56.12,62.88,0.5,0.0,1.0,0.0,0.0,0.315139943,0,1
2651,62.26,61.26,86.0,56.12,62.95,0.5,0.0,1.0,0.0,0.0,0.262614055,0,1
2652,61.6,60.98,86.0,56.12,63.01,0.5,0.0,1.0,0.0,0.0,0.260827584,0,1
2653,60.44,61.32,86.0,56.12,62.96,0.5,0.0,1.0,0.0,0.0,0.342279793,0,1
2654,59.99,61.02,86.0,56.12,62.87,0.5,0.0,1.0,0.0,0.0,0.379608706,0,1
2655,60.66,60.87,86.0,56.35,62.78,0.5,0.0,1.0,0.0,0.0,0.366254326,0,1
2656,61.54,60.97,86.0,56.35,62.78,0.5,0.0,1.0,0.0,0.0,0.305836271,0,1
2657,61.31,61.18,86.0,56.35,62.8,0.5,0.0,1.0,0.0,0.0,0.297918257,0,1
2658,60.45,60.88,86.0,56.35,62.79,0.5,0.0,1.0,0.0,0.0,0.338409899,0,1
2659,60.04,60.88,86.0,56.35,62.71,0.5,0.0,1.0,0.0,0.0,0.388928094,0,1
2660,60.85,61.04,86.0,56.35,62.66,0.5,0.0,1.0,0.0,0.0,0.367749428,0,1
2661,61.85,61.4,86.0,56.35,62.7,0.5,0.0,1.0,0.0,0.0,0.311098406,0,1
2662,61.78,61.1,86.0,56.35,62.79,0.5,0.0,1.0,0.0,0.0,0.288910057,0,1
2663,60.89,61.31,86.0,56.35,62.82,0.5,0.0,1.0,0.0,0.0,0.326804458,0,1
2664,60.31,61.38,86.0,56.35,62.76,0.5,0.0,1.0,0.0,0.0,0.381425048,0,1
2665,61.05,61.38,86.0,56.35,62.73,0.5,0.0,1.0,0.0,0.0,0.370755357,0,1
2666,62.23,61.57,86.0,56.35,62.8,0.5,0.0,1.0,0.0,0.0,0.306902359,0,1
2667,62.35,61.43,86.0,56.35,62.89,0.5,0.0,1.0,0.0,0.0,0.267337364,0,1
2668,61.52,61.31,86.0,56.35,62.94,0.5,0.0,1.0,0.0,0.0,0.292260598,0,1
2669,60.6,61.27,86.0,56.35,62.94,0.5,0.0,1.0,0.0,0.0,0.353304004,0,1
2670,60.75,61.25,86.0,55.4,62.86,0.5,0.0,1.0,0.0,0.0,0.371870624,0,1
